Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00003_00026.ppm;51;51;6;6;46;46;3
00003_00027.ppm;51;52;5;6;46;47;3
00003_00028.ppm;56;58;5;6;51;52;3
00003_00029.ppm;59;60;5;6;54;55;3
00004_00000.ppm;30;31;5;6;25;26;3
00004_00001.ppm;32;32;6;6;27;27;3
00004_00002.ppm;31;31;5;5;26;26;3
00004_00003.ppm;32;32;5;5;27;27;3
00004_00004.ppm;33;32;6;5;28;27;3
00004_00005.ppm;33;32;6;5;28;27;3
00004_00006.ppm;34;33;5;5;29;28;3
00004_00007.ppm;34;34;5;5;29;29;3
00004_00008.ppm;35;34;5;5;29;29;3
00004_00009.ppm;36;36;5;5;30;30;3
00004_00010.ppm;37;36;6;5;32;31;3
00004_00011.ppm;37;37;6;6;32;32;3
00004_00012.ppm;36;36;5;5;31;30;3
00004_00013.ppm;37;37;5;6;31;32;3
00004_00014.ppm;37;37;5;5;32;32;3
00004_00015.ppm;39;40;5;6;33;34;3
00004_00016.ppm;40;41;5;6;35;36;3
00004_00017.ppm;42;42;6;6;37;37;3
00004_00018.ppm;44;44;6;6;39;39;3
00004_00019.ppm;46;45;6;5;41;39;3
00004_00020.ppm;46;47;5;6;41;42;3
00004_00021.ppm;49;49;6;6;44;44;3
00004_00022.ppm;51;51;5;6;45;46;3
00004_00023.ppm;53;52;6;5;47;46;3
00004_00024.ppm;54;55;5;5;48;49;3
00004_00025.ppm;57;57;6;5;52;52;3
00004_00026.ppm;59;60;6;6;54;55;3
00004_00027.ppm;61;63;6;5;56;58;3
00004_00028.ppm;70;71;7;7;64;65;3
00004_00029.ppm;72;74;6;7;66;68;3
00005_00000.ppm;30;29;6;5;25;24;3
00005_00001.ppm;30;30;6;6;25;25;3
00005_00002.ppm;31;32;6;6;26;26;3
00005_00003.ppm;32;32;6;6;27;27;3
00005_00004.ppm;32;33;5;6;26;27;3
00005_00005.ppm;33;33;6;6;28;28;3
00005_00006.ppm;33;33;5;5;28;28;3
00005_00007.ppm;35;33;6;5;29;28;3
00005_00008.ppm;35;35;6;6;30;30;3
00005_00009.ppm;35;35;6;5;30;29;3
00005_00010.ppm;36;35;6;5;31;30;3
00005_00011.ppm;36;36;6;6;31;31;3
00005_00012.ppm;38;38;6;6;33;33;3
00005_00013.ppm;39;38;6;5;33;32;3
00005_00014.ppm;39;39;5;5;34;34;3
00005_00015.ppm;40;41;6;6;35;35;3
00005_00016.ppm;40;41;5;6;35;36;3
00005_00017.ppm;40;40;5;5;35;35;3
00005_00018.ppm;41;41;5;5;35;35;3
00005_00019.ppm;41;41;5;5;36;36;3
00005_00020.ppm;42;43;5;5;37;37;3
00005_00021.ppm;45;45;5;5;40;40;3
00005_00022.ppm;46;46;6;5;41;40;3
00005_00023.ppm;48;48;6;6;43;42;3
00005_00024.ppm;49;47;5;5;44;42;3
00005_00025.ppm;48;48;5;5;43;43;3
00005_00026.ppm;51;51;6;6;46;46;3
00005_00027.ppm;55;55;6;6;50;49;3
00005_00028.ppm;56;55;5;5;51;50;3
00005_00029.ppm;62;59;6;5;57;54;3
00006_00000.ppm;43;46;5;6;38;41;3
00006_00001.ppm;44;47;6;6;39;41;3
00006_00002.ppm;44;46;5;5;39;41;3
00006_00003.ppm;44;47;5;5;39;42;3
00006_00004.ppm;45;48;5;6;40;43;3
00006_00005.ppm;46;48;5;5;41;43;3
00006_00006.ppm;47;49;5;6;41;44;3
00006_00007.ppm;48;49;6;5;43;44;3
00006_00008.ppm;50;52;6;6;45;47;3
00006_00009.ppm;51;52;6;5;46;46;3
00006_00010.ppm;52;54;6;6;47;49;3
00006_00011.ppm;52;55;5;6;46;50;3
00006_00012.ppm;53;55;5;5;47;50;3
00006_00013.ppm;53;56;5;5;48;51;3
00006_00014.ppm;54;58;5;6;49;53;3
00006_00015.ppm;57;59;6;5;51;53;3
00006_00016.ppm;58;60;6;5;53;55;3
00006_00017.ppm;59;63;6;6;54;57;3
00006_00018.ppm;61;64;6;6;56;59;3
00006_00019.ppm;62;67;5;6;56;61;3
00006_00020.ppm;63;70;5;7;58;64;3
00006_00021.ppm;68;71;7;6;62;65;3
00006_00022.ppm;70;73;7;6;63;67;3
00006_00023.ppm;72;80;7;8;66;73;3
00006_00024.ppm;73;83;6;8;67;76;3
00006_00025.ppm;76;84;7;7;70;77;3
00006_00026.ppm;80;88;8;8;73;80;3
00006_00027.ppm;82;91;7;8;75;83;3
00006_00028.ppm;86;96;8;9;79;88;3
00006_00029.ppm;92;100;9;8;84;92;3
00007_00000.ppm;27;28;5;6;22;23;3
00007_00001.ppm;27;27;5;5;22;22;3
00007_00002.ppm;29;28;6;5;23;22;3
00007_00003.ppm;29;28;6;5;24;23;3
00007_00004.ppm;28;29;5;6;23;24;3
00007_00005.ppm;30;30;6;6;25;25;3
00007_00006.ppm;30;30;6;6;25;25;3
00007_00007.ppm;29;30;5;5;24;25;3
00007_00008.ppm;31;32;6;6;26;26;3
00007_00009.ppm;31;31;6;5;26;26;3
00007_00010.ppm;34;33;6;5;29;28;3
00007_00011.ppm;33;33;6;5;28;28;3
00007_00012.ppm;33;34;5;5;28;29;3
00007_00013.ppm;35;35;6;5;30;30;3
00007_00014.ppm;36;36;6;6;31;31;3
00007_00015.ppm;36;37;5;5;31;32;3
00007_00016.ppm;37;39;5;6;32;34;3
00007_00017.ppm;39;39;6;5;34;34;3
00007_00018.ppm;39;41;5;6;34;36;3
00007_00019.ppm;41;42;6;6;36;37;3
00007_00020.ppm;42;44;5;6;37;39;3
00007_00021.ppm;44;45;5;5;39;40;3
00007_00022.ppm;47;49;5;6;41;44;3
00007_00023.ppm;48;51;5;6;43;46;3
00007_00024.ppm;52;52;6;5;47;47;3
00007_00025.ppm;54;56;5;5;48;50;3
00007_00026.ppm;56;60;5;6;50;54;3
00007_00027.ppm;60;63;6;6;55;58;3
00007_00028.ppm;68;70;6;6;62;64;3
00007_00029.ppm;74;80;6;7;68;73;3
00008_00000.ppm;28;28;5;5;23;23;3
00008_00001.ppm;29;28;6;5;24;23;3
00008_00002.ppm;29;31;5;6;24;26;3
00008_00003.ppm;29;29;6;5;24;24;3
00008_00004.ppm;30;30;5;5;25;25;3
00008_00005.ppm;30;30;5;5;25;25;3
00008_00006.ppm;30;30;5;5;25;25;3
00008_00007.ppm;32;33;5;6;27;28;3
00008_00008.ppm;35;35;6;6;30;30;3
00008_00009.ppm;35;35;6;6;30;30;3
00008_00010.ppm;36;36;6;6;31;31;3
00008_00011.ppm;36;37;5;5;31;32;3
00008_00012.ppm;36;37;5;5;31;32;3
00008_00013.ppm;38;38;6;5;33;33;3
00008_00014.ppm;38;38;5;5;33;33;3
00008_00015.ppm;40;41;5;6;35;36;3
00008_00016.ppm;42;42;5;5;37;37;3
00008_00017.ppm;45;45;6;6;40;40;3
00008_00018.ppm;46;47;5;6;41;42;3
00008_00019.ppm;47;47;5;5;42;42;3
00008_00020.ppm;50;51;5;6;45;46;3
00008_00021.ppm;54;54;5;5;49;49;3
00008_00022.ppm;57;58;5;5;52;53;3
00008_00023.ppm;59;60;5;5;54;55;3
00008_00024.ppm;63;67;6;6;58;61;3
00008_00025.ppm;73;77;6;7;67;71;3
00008_00026.ppm;81;85;7;8;74;78;3
00008_00027.ppm;92;95;9;9;84;87;3
00008_00028.ppm;104;107;10;10;95;98;3
00008_00029.ppm;124;131;10;12;114;120;3
00009_00000.ppm;28;30;5;6;23;25;3
00009_00001.ppm;29;31;6;6;24;26;3
00009_00002.ppm;28;31;5;6;23;26;3
00009_00003.ppm;30;29;6;5;25;24;3
00009_00004.ppm;29;31;5;6;24;26;3
00009_00005.ppm;29;31;5;5;24;26;3
00009_00006.ppm;31;31;6;5;26;26;3
00009_00007.ppm;32;33;6;5;27;28;3
00009_00008.ppm;35;34;6;5;30;29;3
00009_00009.ppm;35;34;6;5;30;29;3
00009_00010.ppm;35;34;6;5;30;29;3
00009_00011.ppm;35;34;6;5;30;29;3
00009_00012.ppm;35;35;5;5;30;30;3
00009_00013.ppm;37;38;6;6;32;33;3
00009_00014.ppm;37;36;6;5;32;31;3
00009_00015.ppm;39;40;6;6;34;35;3
00009_00016.ppm;40;40;6;6;35;35;3
00009_00017.ppm;42;43;6;6;37;38;3
00009_00018.ppm;43;44;5;5;38;39;3
00009_00019.ppm;44;45;6;6;39;40;3
00009_00020.ppm;46;47;5;5;41;42;3
00009_00021.ppm;47;48;5;5;42;43;3
00009_00022.ppm;50;52;5;5;45;47;3
00009_00023.ppm;54;54;6;5;49;49;3
00009_00024.ppm;55;56;5;5;50;51;3
00009_00025.ppm;59;61;6;5;54;56;3
00009_00026.ppm;63;64;6;5;58;59;3
00009_00027.ppm;69;73;7;7;63;67;3
00009_00028.ppm;75;80;6;7;69;73;3
00009_00029.ppm;82;86;7;7;75;79;3
00010_00000.ppm;27;28;6;6;22;23;3
00010_00001.ppm;27;28;5;6;22;23;3
00010_00002.ppm;28;28;6;6;23;23;3
00010_00003.ppm;30;31;6;6;25;26;3
00010_00004.ppm;30;30;5;5;25;25;3
00010_00005.ppm;31;30;6;5;26;25;3
00010_00006.ppm;32;31;6;5;27;26;3
00010_00007.ppm;32;34;6;6;27;29;3
00010_00008.ppm;32;35;5;6;27;30;3
00010_00009.ppm;33;35;6;6;28;30;3
00010_00010.ppm;34;34;6;6;29;29;3
00010_00011.ppm;36;35;6;5;31;30;3
00010_00012.ppm;36;36;5;5;31;31;3
00010_00013.ppm;37;39;5;6;32;34;3
00010_00014.ppm;38;39;5;5;33;34;3
00010_00015.ppm;39;41;5;5;34;36;3
00010_00016.ppm;39;41;5;5;34;36;3
00010_00017.ppm;43;44;6;5;38;39;3
00010_00018.ppm;45;46;6;6;40;41;3
00010_00019.ppm;48;48;6;5;43;43;3
00010_00020.ppm;50;54;5;6;45;49;3
00010_00021.ppm;54;56;6;6;49;51;3
00010_00022.ppm;57;57;6;6;52;52;3
00010_00023.ppm;63;65;6;6;58;60;3
00010_00024.ppm;68;71;6;7;62;65;3
00010_00025.ppm;75;80;6;8;69;73;3
00010_00026.ppm;85;87;8;8;78;80;3
00010_00027.ppm;100;105;8;9;92;96;3
00010_00028.ppm;124;130;11;11;114;119;3
00010_00029.ppm;148;155;13;13;136;142;3
00011_00000.ppm;26;26;5;5;21;21;3
00011_00001.ppm;27;26;6;5;22;21;3
00011_00002.ppm;27;28;5;6;22;23;3
00011_00003.ppm;28;28;5;5;23;23;3
00011_00004.ppm;28;27;6;5;23;22;3
00011_00005.ppm;29;29;5;5;24;24;3
00011_00006.ppm;31;31;5;5;26;26;3
00011_00007.ppm;33;33;5;5;28;28;3
00011_00008.ppm;36;37;5;6;31;32;3
00011_00009.ppm;36;37;5;6;31;32;3
00011_00010.ppm;36;37;5;6;31;32;3
00011_00011.ppm;36;36;5;5;31;31;3
00011_00012.ppm;36;37;5;6;31;32;3
00011_00013.ppm;38;38;6;6;33;33;3
00011_00014.ppm;38;39;5;6;33;34;3
00011_00015.ppm;42;42;6;5;37;37;3
00011_00016.ppm;41;42;5;5;36;37;3
00011_00017.ppm;44;44;6;5;39;39;3
00011_00018.ppm;43;45;5;6;38;40;3
00011_00019.ppm;46;47;6;6;41;42;3
00011_00020.ppm;47;50;5;6;42;45;3
00011_00021.ppm;52;52;6;5;47;47;3
00011_00022.ppm;58;58;6;5;53;53;3
00011_00023.ppm;59;61;5;6;54;56;3
00011_00024.ppm;61;63;6;6;56;58;3
00011_00025.ppm;69;72;6;7;63;66;3
00011_00026.ppm;79;79;7;7;72;72;3
00011_00027.ppm;87;87;7;7;80;80;3
00011_00028.ppm;103;105;9;10;94;96;3
00011_00029.ppm;119;121;10;10;109;111;3
00012_00000.ppm;29;29;5;5;24;24;3
00012_00001.ppm;30;30;6;6;25;25;3
00012_00002.ppm;30;31;6;6;25;25;3
00012_00003.ppm;31;30;6;5;26;25;3
00012_00004.ppm;31;31;6;5;26;25;3
00012_00005.ppm;31;31;5;5;26;26;3
00012_00006.ppm;32;32;6;5;27;27;3
00012_00007.ppm;33;34;6;6;28;28;3
00012_00008.ppm;33;34;5;6;28;29;3
00012_00009.ppm;34;34;5;5;29;29;3
00012_00010.ppm;34;36;5;6;29;31;3
00012_00011.ppm;36;36;6;5;31;31;3
00012_00012.ppm;36;36;5;5;31;31;3
00012_00013.ppm;37;39;5;6;32;33;3
00012_00014.ppm;38;39;5;6;33;34;3
00012_00015.ppm;40;40;6;5;35;34;3
00012_00016.ppm;42;42;6;6;37;37;3
00012_00017.ppm;41;42;5;6;36;37;3
00012_00018.ppm;43;43;5;5;38;38;3
00012_00019.ppm;45;44;6;5;40;39;3
00012_00020.ppm;47;47;6;6;42;42;3
00012_00021.ppm;49;49;6;6;44;44;3
00012_00022.ppm;51;51;5;5;46;46;3
00012_00023.ppm;54;53;6;5;49;48;3
00012_00024.ppm;56;56;6;6;51;51;3
00012_00025.ppm;59;59;6;6;54;54;3
00012_00026.ppm;65;65;6;6;60;60;3
00012_00027.ppm;68;68;6;6;62;62;3
00012_00028.ppm;73;72;7;6;67;66;3
00012_00029.ppm;80;85;8;8;73;78;3
00013_00000.ppm;29;29;6;6;24;24;3
00013_00001.ppm;29;29;6;6;24;24;3
00013_00002.ppm;29;29;6;6;24;24;3
00013_00003.ppm;29;29;6;6;24;24;3
00013_00004.ppm;29;30;5;6;24;25;3
00013_00005.ppm;30;30;5;5;24;24;3
00013_00006.ppm;31;30;6;5;26;25;3
00013_00007.ppm;31;31;5;5;25;25;3
00013_00008.ppm;32;31;6;5;27;26;3
00013_00009.ppm;32;31;5;5;26;26;3
00013_00010.ppm;34;32;6;5;28;27;3
00013_00011.ppm;34;34;6;5;29;28;3
00013_00012.ppm;36;35;6;6;31;30;3
00013_00013.ppm;36;35;5;5;31;30;3
00013_00014.ppm;38;36;6;5;33;31;3
00013_00015.ppm;39;37;6;5;34;32;3
00013_00016.ppm;41;39;6;5;35;34;3
00013_00017.ppm;41;42;5;6;35;36;3
00013_00018.ppm;43;43;6;6;37;38;3
00013_00019.ppm;44;46;5;6;39;41;3
00013_00020.ppm;47;47;6;5;42;42;3
00013_00021.ppm;49;51;5;6;43;45;3
00013_00022.ppm;53;53;6;6;47;48;3
00013_00023.ppm;55;56;6;6;50;51;3
00013_00024.ppm;59;59;6;6;53;54;3
00013_00025.ppm;62;63;6;6;56;57;3
00013_00026.ppm;65;68;6;7;60;62;3
00013_00027.ppm;74;80;7;8;68;73;3
00013_00028.ppm;82;87;7;7;75;80;3
00013_00029.ppm;92;98;9;9;84;90;3
00014_00000.ppm;29;30;5;6;24;25;3
00014_00001.ppm;30;30;6;6;25;25;3
00014_00002.ppm;29;29;5;5;24;24;3
00014_00003.ppm;30;30;6;5;25;24;3
00014_00004.ppm;30;31;6;6;25;26;3
00014_00005.ppm;31;32;6;6;25;26;3
00014_00006.ppm;30;30;5;5;25;25;3
00014_00007.ppm;32;32;6;6;27;27;3
00014_00008.ppm;31;31;5;5;26;26;3
00014_00009.ppm;33;32;6;6;27;27;3
00014_00010.ppm;33;32;6;5;27;26;3
00014_00011.ppm;33;32;6;5;28;27;3
00014_00012.ppm;34;34;6;6;29;29;3
00014_00013.ppm;35;34;6;5;29;28;3
00014_00014.ppm;35;35;6;6;30;30;3
00014_00015.ppm;34;34;5;5;29;29;3
00014_00016.ppm;35;35;6;6;30;30;3
00014_00017.ppm;37;36;6;6;31;31;3
00014_00018.ppm;37;36;6;6;31;31;3
00014_00019.ppm;37;36;6;5;32;31;3
00014_00020.ppm;38;38;6;5;33;32;3
00014_00021.ppm;38;38;5;5;33;33;3
00014_00022.ppm;39;38;6;5;34;33;3
00014_00023.ppm;39;40;5;6;34;35;3
00014_00024.ppm;41;41;5;5;36;36;3
00014_00025.ppm;44;43;6;5;38;38;3
00014_00026.ppm;45;45;6;6;39;40;3
00014_00027.ppm;47;47;6;5;42;42;3
00014_00028.ppm;48;48;6;5;43;43;3
00014_00029.ppm;50;50;5;5;45;45;3
00015_00000.ppm;29;28;6;5;24;23;3
00015_00001.ppm;29;30;5;6;23;24;3
00015_00002.ppm;30;31;6;6;24;25;3
00015_00003.ppm;30;31;6;6;25;26;3
00015_00004.ppm;30;30;5;5;25;25;3
00015_00005.ppm;30;32;5;6;25;27;3
00015_00006.ppm;32;32;6;6;27;27;3
00015_00007.ppm;33;32;6;5;28;27;3
00015_00008.ppm;33;34;6;6;28;28;3
00015_00009.ppm;34;34;6;6;28;28;3
00015_00010.ppm;34;34;6;6;28;28;3
00015_00011.ppm;34;34;6;6;28;28;3
00015_00012.ppm;34;34;5;6;28;29;3
00015_00013.ppm;35;34;6;6;29;29;3
00015_00014.ppm;35;35;6;6;30;30;3
00015_00015.ppm;34;35;5;5;29;29;3
00015_00016.ppm;35;35;6;5;30;29;3
00015_00017.ppm;36;35;6;5;31;30;3
00015_00018.ppm;36;36;5;6;30;31;3
00015_00019.ppm;38;36;6;5;32;31;3
00015_00020.ppm;38;38;6;6;33;33;3
00015_00021.ppm;38;38;5;5;32;32;3
00015_00022.ppm;38;39;5;6;33;34;3
00015_00023.ppm;39;38;5;5;33;33;3
00015_00024.ppm;40;39;6;5;35;34;3
00015_00025.ppm;41;41;6;6;36;36;3
00015_00026.ppm;41;41;5;5;35;36;3
00015_00027.ppm;42;42;5;5;37;37;3
00015_00028.ppm;44;42;6;5;38;37;3
00015_00029.ppm;44;44;6;6;39;39;3
00016_00000.ppm;34;35;6;5;29;29;3
00016_00001.ppm;33;35;5;5;28;29;3
00016_00002.ppm;35;35;6;5;30;30;3
00016_00003.ppm;34;36;5;6;29;31;3
00016_00004.ppm;35;36;6;6;30;31;3
00016_00005.ppm;34;36;5;5;29;30;3
00016_00006.ppm;36;37;6;6;31;32;3
00016_00007.ppm;35;37;5;5;30;31;3
00016_00008.ppm;36;38;5;6;30;32;3
00016_00009.ppm;37;37;5;5;31;32;3
00016_00010.ppm;37;38;5;6;31;33;3
00016_00011.ppm;37;37;5;5;31;32;3
00016_00012.ppm;38;38;5;5;32;33;3
00016_00013.ppm;39;40;6;6;34;35;3
00016_00014.ppm;39;40;5;5;34;35;3
00016_00015.ppm;39;42;5;6;34;37;3
00016_00016.ppm;40;43;5;6;35;38;3
00016_00017.ppm;41;42;6;5;36;37;3
00016_00018.ppm;41;44;5;6;36;39;3
00016_00019.ppm;43;45;5;5;38;40;3
00016_00020.ppm;44;47;5;6;39;42;3
00016_00021.ppm;45;48;5;6;40;42;3
00016_00022.ppm;47;49;5;6;42;44;3
00016_00023.ppm;48;49;5;5;42;43;3
00016_00024.ppm;49;49;6;5;44;44;3
00016_00025.ppm;50;51;5;5;45;46;3
00016_00026.ppm;51;52;5;5;46;47;3
00016_00027.ppm;53;53;6;5;48;48;3
00016_00028.ppm;54;55;6;5;49;50;3
00016_00029.ppm;56;59;5;6;51;54;3
00017_00000.ppm;34;34;5;5;29;29;3
00017_00001.ppm;37;36;6;5;32;31;3
00017_00002.ppm;37;36;6;5;32;31;3
00017_00003.ppm;36;37;5;5;31;31;3
00017_00004.ppm;37;37;5;5;32;32;3
00017_00005.ppm;40;40;6;6;35;35;3
00017_00006.ppm;41;39;6;5;35;34;3
00017_00007.ppm;41;42;5;6;35;36;3
00017_00008.ppm;41;43;5;6;36;37;3
00017_00009.ppm;43;43;6;6;38;38;3
00017_00010.ppm;44;43;6;5;39;38;3
00017_00011.ppm;44;44;5;5;39;39;3
00017_00012.ppm;47;46;6;5;42;41;3
00017_00013.ppm;48;48;6;6;43;43;3
00017_00014.ppm;48;51;5;6;43;46;3
00017_00015.ppm;50;52;5;5;45;47;3
00017_00016.ppm;51;54;5;6;46;49;3
00017_00017.ppm;54;56;5;5;49;51;3
00017_00018.ppm;56;57;6;5;51;52;3
00017_00019.ppm;57;59;5;5;52;54;3
00017_00020.ppm;59;62;5;6;54;57;3
00017_00021.ppm;64;67;5;6;58;61;3
00017_00022.ppm;67;69;6;7;61;63;3
00017_00023.ppm;73;76;7;7;67;70;3
00017_00024.ppm;75;82;6;7;69;75;3
00017_00025.ppm;80;85;7;7;73;78;3
00017_00026.ppm;89;94;8;8;82;86;3
00017_00027.ppm;94;100;8;9;86;92;3
00017_00028.ppm;108;112;10;10;99;103;3
00017_00029.ppm;113;119;10;11;104;109;3
00018_00000.ppm;30;30;5;5;25;25;3
00018_00001.ppm;30;31;5;6;25;26;3
00018_00002.ppm;32;31;6;5;27;26;3
00018_00003.ppm;33;32;6;5;28;27;3
00018_00004.ppm;34;33;6;5;29;28;3
00018_00005.ppm;35;34;6;5;30;29;3
00018_00006.ppm;35;35;5;5;30;30;3
00018_00007.ppm;37;36;6;5;32;31;3
00018_00008.ppm;36;36;5;5;31;31;3
00018_00009.ppm;36;37;5;6;31;32;3
00018_00010.ppm;39;39;6;6;34;34;3
00018_00011.ppm;41;41;6;6;36;36;3
00018_00012.ppm;41;42;5;6;36;37;3
00018_00013.ppm;44;44;6;6;39;39;3
00018_00014.ppm;43;44;5;6;38;39;3
00018_00015.ppm;46;46;6;6;41;41;3
00018_00016.ppm;47;47;5;5;42;42;3
00018_00017.ppm;48;49;5;6;43;44;3
00018_00018.ppm;50;49;6;5;45;44;3
00018_00019.ppm;54;53;6;5;49;48;3
00018_00020.ppm;54;55;5;6;49;50;3
00018_00021.ppm;57;58;5;6;52;53;3
00018_00022.ppm;60;59;6;5;55;54;3
00018_00023.ppm;62;62;5;5;57;57;3
00018_00024.ppm;70;71;6;7;64;65;3
00018_00025.ppm;77;77;7;7;71;71;3
00018_00026.ppm;85;85;7;7;78;78;3
00018_00027.ppm;95;95;8;8;87;87;3
00018_00028.ppm;106;107;9;10;97;98;3
00018_00029.ppm;122;123;10;11;112;113;3
00019_00000.ppm;32;32;5;5;27;27;3
00019_00001.ppm;34;34;6;6;29;29;3
00019_00002.ppm;33;33;6;5;28;28;3
00019_00003.ppm;33;34;5;5;28;29;3
00019_00004.ppm;33;35;5;6;28;30;3
00019_00005.ppm;34;36;5;6;29;31;3
00019_00006.ppm;34;36;5;6;29;31;3
00019_00007.ppm;34;36;5;6;29;31;3
00019_00008.ppm;35;35;6;5;30;30;3
