Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00005_00029.ppm;115;111;10;9;105;102;37
00006_00000.ppm;39;40;6;5;34;35;37
00006_00001.ppm;39;41;5;5;34;36;37
00006_00002.ppm;40;41;6;5;35;36;37
00006_00003.ppm;42;43;6;6;37;38;37
00006_00004.ppm;42;43;5;5;37;38;37
00006_00005.ppm;42;45;5;6;37;40;37
00006_00006.ppm;42;47;5;6;37;41;37
00006_00007.ppm;44;47;6;6;38;42;37
00006_00008.ppm;45;48;6;5;40;43;37
00006_00009.ppm;46;52;5;6;41;46;37
00006_00010.ppm;48;53;6;6;43;47;37
00006_00011.ppm;49;55;5;6;44;49;37
00006_00012.ppm;51;54;6;5;46;49;37
00006_00013.ppm;51;57;5;6;46;51;37
00006_00014.ppm;54;57;5;5;48;52;37
00006_00015.ppm;56;58;6;5;51;53;37
00006_00016.ppm;57;60;5;5;52;54;37
00006_00017.ppm;61;62;6;5;55;57;37
00006_00018.ppm;63;67;6;6;58;61;37
00006_00019.ppm;63;68;5;6;58;62;37
00006_00020.ppm;64;69;6;6;59;63;37
00006_00021.ppm;64;71;6;6;59;64;37
00006_00022.ppm;69;75;6;7;62;68;37
00006_00023.ppm;72;73;7;7;66;67;37
00006_00024.ppm;70;72;6;6;63;66;37
00006_00025.ppm;71;76;6;6;65;69;37
00006_00026.ppm;75;81;6;7;69;74;37
00006_00027.ppm;80;84;7;7;73;77;37
00006_00028.ppm;80;85;7;7;73;77;37
00006_00029.ppm;85;91;8;8;78;83;37
