Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00003_00022.ppm;61;60;5;6;56;54;31
00003_00023.ppm;65;61;6;5;60;56;31
00003_00024.ppm;70;64;6;5;63;59;31
00003_00025.ppm;74;71;7;7;67;64;31
00003_00026.ppm;76;74;6;7;69;67;31
00003_00027.ppm;81;76;7;6;74;70;31
00003_00028.ppm;86;82;8;8;78;75;31
00003_00029.ppm;89;86;8;8;82;79;31
00004_00000.ppm;35;30;6;5;30;25;31
00004_00001.ppm;37;32;6;6;32;27;31
00004_00002.ppm;34;32;5;6;29;27;31
00004_00003.ppm;34;32;5;6;29;27;31
00004_00004.ppm;36;32;5;5;31;27;31
00004_00005.ppm;37;35;5;5;32;30;31
00004_00006.ppm;39;36;6;5;34;31;31
00004_00007.ppm;40;35;6;6;35;30;31
00004_00008.ppm;38;35;5;5;33;30;31
00004_00009.ppm;41;38;6;6;36;33;31
00004_00010.ppm;43;38;5;5;38;33;31
00004_00011.ppm;44;40;5;6;39;35;31
00004_00012.ppm;45;40;6;6;40;35;31
00004_00013.ppm;47;41;6;6;42;36;31
00004_00014.ppm;47;42;6;6;42;37;31
00004_00015.ppm;48;44;6;6;43;39;31
00004_00016.ppm;48;43;5;5;43;38;31
00004_00017.ppm;49;45;5;6;44;40;31
00004_00018.ppm;53;47;5;5;48;42;31
00004_00019.ppm;55;48;6;5;50;43;31
00004_00020.ppm;56;50;5;5;51;45;31
00004_00021.ppm;61;54;6;6;56;49;31
00004_00022.ppm;62;54;6;5;57;49;31
00004_00023.ppm;68;57;7;6;62;52;31
00004_00024.ppm;74;60;7;6;68;55;31
00004_00025.ppm;77;62;7;5;71;57;31
00004_00026.ppm;83;69;7;7;76;63;31
00004_00027.ppm;87;72;7;7;80;66;31
00004_00028.ppm;93;75;8;7;85;69;31
00004_00029.ppm;112;93;9;9;103;85;31
00005_00000.ppm;30;30;5;6;25;25;31
00005_00001.ppm;31;30;5;5;26;25;31
00005_00002.ppm;34;32;6;5;29;27;31
00005_00003.ppm;34;33;6;6;29;28;31
00005_00004.ppm;35;34;6;6;30;29;31
00005_00005.ppm;36;35;6;6;31;30;31
00005_00006.ppm;35;36;5;6;30;31;31
00005_00007.ppm;36;35;6;5;31;30;31
00005_00008.ppm;35;35;5;5;30;30;31
00005_00009.ppm;36;36;6;5;31;31;31
00005_00010.ppm;38;39;5;6;33;34;31
00005_00011.ppm;37;38;5;5;32;33;31
00005_00012.ppm;38;39;5;5;33;34;31
00005_00013.ppm;39;41;5;6;34;36;31
00005_00014.ppm;41;41;5;6;36;36;31
00005_00015.ppm;43;41;5;5;38;36;31
00005_00016.ppm;43;41;5;5;38;36;31
00005_00017.ppm;44;42;5;5;39;37;31
00005_00018.ppm;45;44;6;6;40;39;31
00005_00019.ppm;46;44;5;5;41;39;31
00005_00020.ppm;47;46;5;6;42;41;31
00005_00021.ppm;50;47;6;5;45;42;31
00005_00022.ppm;51;49;5;5;46;44;31
00005_00023.ppm;53;51;6;6;48;46;31
00005_00024.ppm;55;53;6;6;50;48;31
00005_00025.ppm;58;56;5;6;53;51;31
00005_00026.ppm;60;57;5;5;55;52;31
00005_00027.ppm;64;61;5;6;59;56;31
00005_00028.ppm;69;63;6;5;63;58;31
00005_00029.ppm;73;65;6;6;67;60;31
00006_00000.ppm;29;30;5;5;24;25;31
00006_00001.ppm;32;31;6;5;27;26;31
00006_00002.ppm;32;32;6;5;27;27;31
00006_00003.ppm;31;31;5;6;26;26;31
00006_00004.ppm;32;31;6;5;27;26;31
00006_00005.ppm;34;33;6;6;29;28;31
00006_00006.ppm;34;34;6;6;29;29;31
00006_00007.ppm;33;33;6;6;28;28;31
00006_00008.ppm;35;34;6;5;30;29;31
00006_00009.ppm;37;36;6;5;32;31;31
00006_00010.ppm;37;37;6;6;32;32;31
00006_00011.ppm;38;39;5;6;33;34;31
00006_00012.ppm;39;40;5;6;34;35;31
00006_00013.ppm;40;41;5;6;35;36;31
00006_00014.ppm;43;41;6;6;38;36;31
00006_00015.ppm;42;41;5;5;37;36;31
00006_00016.ppm;45;45;5;6;40;40;31
00006_00017.ppm;48;45;5;5;43;40;31
00006_00018.ppm;48;46;5;6;43;41;31
00006_00019.ppm;49;46;5;5;44;41;31
00006_00020.ppm;51;49;5;5;46;44;31
00006_00021.ppm;54;52;6;6;49;47;31
00006_00022.ppm;56;53;6;5;51;48;31
00006_00023.ppm;60;56;5;5;55;51;31
00006_00024.ppm;60;56;5;5;55;51;31
00006_00025.ppm;62;58;6;6;57;53;31
00006_00026.ppm;62;58;5;5;57;53;31
00006_00027.ppm;67;61;6;6;61;56;31
00006_00028.ppm;73;69;7;6;67;63;31
00006_00029.ppm;76;73;7;7;70;67;31
00007_00000.ppm;30;28;6;5;25;23;31
00007_00001.ppm;32;31;6;6;27;26;31
00007_00002.ppm;31;30;5;5;26;25;31
00007_00003.ppm;34;32;6;6;29;26;31
00007_00004.ppm;35;31;6;5;30;26;31
00007_00005.ppm;36;33;6;6;31;28;31
00007_00006.ppm;36;32;6;5;31;27;31
00007_00007.ppm;35;33;5;5;30;27;31
00007_00008.ppm;37;33;6;5;32;28;31
00007_00009.ppm;37;33;6;5;32;28;31
00007_00010.ppm;38;34;6;5;32;28;31
00007_00011.ppm;37;35;5;6;32;30;31
00007_00012.ppm;38;36;6;6;33;31;31
00007_00013.ppm;38;36;5;5;33;31;31
00007_00014.ppm;39;38;5;6;34;33;31
00007_00015.ppm;42;39;5;5;37;34;31
00007_00016.ppm;44;41;5;6;38;36;31
00007_00017.ppm;45;41;6;5;40;36;31
00007_00018.ppm;47;43;6;5;42;38;31
00007_00019.ppm;47;43;5;5;42;38;31
00007_00020.ppm;49;47;5;6;44;41;31
00007_00021.ppm;50;48;5;6;45;43;31
00007_00022.ppm;52;50;5;6;47;45;31
00007_00023.ppm;54;52;5;6;48;46;31
00007_00024.ppm;57;53;6;5;52;48;31
00007_00025.ppm;59;55;6;5;54;50;31
00007_00026.ppm;65;59;6;6;60;54;31
00007_00027.ppm;67;59;6;5;61;54;31
00007_00028.ppm;70;61;7;5;64;56;31
00007_00029.ppm;72;64;7;5;66;59;31
00008_00000.ppm;35;34;5;5;30;29;31
00008_00001.ppm;37;37;6;6;32;32;31
00008_00002.ppm;35;36;5;6;30;31;31
00008_00003.ppm;38;35;6;5;33;30;31
00008_00004.ppm;38;37;6;6;33;32;31
00008_00005.ppm;39;36;6;5;34;31;31
00008_00006.ppm;38;36;5;5;33;31;31
00008_00007.ppm;40;38;6;5;35;33;31
00008_00008.ppm;40;40;5;6;35;35;31
00008_00009.ppm;41;40;5;5;36;35;31
00008_00010.ppm;42;39;5;5;37;34;31
00008_00011.ppm;44;39;6;5;39;34;31
00008_00012.ppm;46;44;5;6;41;39;31
00008_00013.ppm;46;44;5;5;41;39;31
00008_00014.ppm;48;45;5;5;43;40;31
00008_00015.ppm;49;45;5;5;44;40;31
00008_00016.ppm;52;47;6;6;47;42;31
00008_00017.ppm;52;49;5;6;47;44;31
00008_00018.ppm;52;49;5;6;47;44;31
00008_00019.ppm;56;53;5;6;51;48;31
00008_00020.ppm;58;53;5;5;53;48;31
00008_00021.ppm;58;54;5;6;53;49;31
00008_00022.ppm;62;56;6;5;57;51;31
00008_00023.ppm;68;59;7;5;62;54;31
00008_00024.ppm;71;63;6;5;65;58;31
00008_00025.ppm;74;69;6;6;68;63;31
00008_00026.ppm;82;74;7;7;75;68;31
00008_00027.ppm;87;80;8;8;80;73;31
00008_00028.ppm;88;82;7;7;81;75;31
00008_00029.ppm;96;93;8;9;88;85;31
00009_00000.ppm;35;36;5;5;30;31;31
00009_00001.ppm;35;36;5;5;30;31;31
00009_00002.ppm;37;36;5;5;31;31;31
00009_00003.ppm;37;38;5;6;32;33;31
00009_00004.ppm;38;37;5;5;32;32;31
00009_00005.ppm;39;37;5;5;34;32;31
00009_00006.ppm;39;39;5;6;34;33;31
00009_00007.ppm;40;38;6;5;35;33;31
00009_00008.ppm;40;38;5;5;35;33;31
00009_00009.ppm;42;40;5;6;37;35;31
00009_00010.ppm;43;40;5;5;38;35;31
00009_00011.ppm;45;42;5;5;40;37;31
00009_00012.ppm;46;44;5;6;40;38;31
00009_00013.ppm;48;44;6;5;43;39;31
00009_00014.ppm;50;46;6;5;45;41;31
00009_00015.ppm;52;48;6;5;46;42;31
00009_00016.ppm;53;48;6;5;48;43;31
00009_00017.ppm;55;50;6;5;50;45;31
00009_00018.ppm;57;54;6;6;52;48;31
00009_00019.ppm;58;55;5;6;53;49;31
00009_00020.ppm;63;56;6;5;57;51;31
00009_00021.ppm;67;60;6;6;61;55;31
00009_00022.ppm;71;64;7;6;65;58;31
00009_00023.ppm;74;68;6;7;68;62;31
00009_00024.ppm;82;71;8;6;75;65;31
00009_00025.ppm;87;80;7;8;80;73;31
00009_00026.ppm;94;84;8;8;86;77;31
00009_00027.ppm;98;87;8;7;90;80;31
00009_00028.ppm;108;97;9;8;99;89;31
00009_00029.ppm;125;108;11;9;115;99;31
00010_00000.ppm;29;28;5;6;24;23;31
00010_00001.ppm;30;29;5;6;24;23;31
00010_00002.ppm;30;29;5;6;25;24;31
00010_00003.ppm;31;29;5;5;26;24;31
00010_00004.ppm;31;30;5;6;26;25;31
00010_00005.ppm;32;30;5;6;26;25;31
00010_00006.ppm;32;31;5;6;27;26;31
00010_00007.ppm;34;30;6;5;28;25;31
00010_00008.ppm;35;31;6;5;30;26;31
00010_00009.ppm;35;32;6;6;30;27;31
00010_00010.ppm;34;32;5;6;29;27;31
00010_00011.ppm;36;32;6;5;31;27;31
00010_00012.ppm;37;34;6;6;31;28;31
00010_00013.ppm;37;33;5;5;32;28;31
00010_00014.ppm;39;35;6;6;34;30;31
00010_00015.ppm;40;35;6;6;35;30;31
00010_00016.ppm;40;36;6;6;35;31;31
00010_00017.ppm;40;37;6;6;35;32;31
00010_00018.ppm;42;38;6;5;37;33;31
00010_00019.ppm;45;42;6;6;40;37;31
00010_00020.ppm;46;44;5;6;40;38;31
00010_00021.ppm;49;45;6;5;44;40;31
00010_00022.ppm;52;48;6;5;47;43;31
00010_00023.ppm;55;51;6;5;50;46;31
00010_00024.ppm;57;54;5;5;52;49;31
00010_00025.ppm;61;58;6;6;56;53;31
00010_00026.ppm;64;60;5;5;59;55;31
00010_00027.ppm;73;69;7;7;67;63;31
00010_00028.ppm;82;73;8;6;74;67;31
00010_00029.ppm;88;84;7;7;81;77;31
00011_00000.ppm;31;32;5;6;26;27;31
00011_00001.ppm;32;33;5;6;26;27;31
00011_00002.ppm;34;33;6;6;28;28;31
00011_00003.ppm;33;33;5;5;28;28;31
00011_00004.ppm;34;34;6;6;29;29;31
00011_00005.ppm;34;34;5;5;29;29;31
00011_00006.ppm;35;35;5;5;30;30;31
00011_00007.ppm;36;36;6;6;31;31;31
00011_00008.ppm;36;36;5;5;31;31;31
00011_00009.ppm;38;38;6;6;33;33;31
00011_00010.ppm;39;39;6;6;33;33;31
00011_00011.ppm;38;38;5;5;33;33;31
00011_00012.ppm;40;40;6;6;35;35;31
00011_00013.ppm;40;41;5;6;34;36;31
00011_00014.ppm;40;41;5;5;35;36;31
00011_00015.ppm;43;43;6;5;38;38;31
00011_00016.ppm;43;44;6;6;38;39;31
00011_00017.ppm;42;44;5;6;37;39;31
00011_00018.ppm;43;43;6;5;38;38;31
00011_00019.ppm;44;44;6;5;39;39;31
00011_00020.ppm;45;45;6;5;40;40;31
00011_00021.ppm;45;46;5;5;40;41;31
00011_00022.ppm;48;49;6;6;43;44;31
00011_00023.ppm;48;50;5;6;43;45;31
00011_00024.ppm;51;52;6;6;46;47;31
00011_00025.ppm;59;59;6;6;54;53;31
00011_00026.ppm;61;59;5;5;56;54;31
00011_00027.ppm;63;61;6;5;58;56;31
00011_00028.ppm;69;61;7;6;63;56;31
00011_00029.ppm;76;74;6;6;70;68;31
00012_00000.ppm;31;31;5;6;26;26;31
00012_00001.ppm;31;31;5;5;26;25;31
00012_00002.ppm;33;32;5;6;28;27;31
00012_00003.ppm;35;33;5;6;30;28;31
00012_00004.ppm;37;33;6;5;32;28;31
00012_00005.ppm;38;35;6;6;33;30;31
00012_00006.ppm;40;37;6;6;35;32;31
00012_00007.ppm;40;36;5;5;34;31;31
00012_00008.ppm;42;36;6;5;36;31;31
00012_00009.ppm;42;37;5;5;36;32;31
00012_00010.ppm;42;39;5;6;37;34;31
00012_00011.ppm;45;40;6;6;39;35;31
00012_00012.ppm;46;42;6;6;41;37;31
00012_00013.ppm;46;43;5;6;41;38;31
00012_00014.ppm;49;44;6;6;44;39;31
00012_00015.ppm;51;46;6;6;46;41;31
00012_00016.ppm;53;48;6;6;48;43;31
00012_00017.ppm;55;50;6;6;50;45;31
00012_00018.ppm;55;50;5;5;50;45;31
00012_00019.ppm;58;53;6;6;53;48;31
00012_00020.ppm;59;55;5;6;54;50;31
00012_00021.ppm;63;59;5;6;58;54;31
00012_00022.ppm;68;60;6;5;62;55;31
00012_00023.ppm;71;64;6;5;65;59;31
00012_00024.ppm;76;71;6;7;70;65;31
00012_00025.ppm;84;75;8;7;77;69;31
00012_00026.ppm;93;84;8;8;85;77;31
00012_00027.ppm;105;93;10;8;96;85;31
00012_00028.ppm;116;105;10;10;106;96;31
00012_00029.ppm;129;116;11;11;118;106;31
00013_00000.ppm;26;25;5;5;20;20;31
00013_00001.ppm;26;26;5;5;21;21;31
00013_00002.ppm;26;28;5;6;21;23;31
00013_00003.ppm;27;27;5;5;22;22;31
00013_00004.ppm;28;30;5;6;23;24;31
00013_00005.ppm;30;31;6;6;25;25;31
00013_00006.ppm;31;30;6;5;26;25;31
00013_00007.ppm;32;32;6;5;27;26;31
00013_00008.ppm;33;34;6;6;28;29;31
00013_00009.ppm;34;35;6;6;29;30;31
00013_00010.ppm;33;33;6;5;28;28;31
00013_00011.ppm;34;35;5;5;28;30;31
00013_00012.ppm;36;37;5;5;30;32;31
00013_00013.ppm;38;38;6;5;32;33;31
00013_00014.ppm;38;39;6;5;33;33;31
00013_00015.ppm;39;41;5;6;33;35;31
00013_00016.ppm;40;43;5;6;35;37;31
00013_00017.ppm;43;43;5;5;38;38;31
00013_00018.ppm;45;45;5;6;39;40;31
00013_00019.ppm;47;47;6;5;41;41;31
00013_00020.ppm;48;48;5;6;43;43;31
00013_00021.ppm;52;51;6;5;47;46;31
00013_00022.ppm;53;53;5;5;48;48;31
00013_00023.ppm;59;56;6;5;54;51;31
00013_00024.ppm;62;60;5;6;56;55;31
00013_00025.ppm;69;64;6;5;63;59;31
00013_00026.ppm;75;72;7;7;69;66;31
00013_00027.ppm;83;80;8;8;76;73;31
00013_00028.ppm;92;87;8;7;84;80;31
00013_00029.ppm;108;102;10;9;99;93;31
00014_00000.ppm;38;35;6;5;33;30;31
00014_00001.ppm;39;37;6;6;34;32;31
00014_00002.ppm;39;38;5;6;34;33;31
00014_00003.ppm;40;38;6;5;35;32;31
00014_00004.ppm;39;39;5;6;34;34;31
00014_00005.ppm;41;40;5;6;36;35;31
00014_00006.ppm;43;40;6;5;38;35;31
00014_00007.ppm;45;41;6;5;39;35;31
00014_00008.ppm;46;42;6;6;40;37;31
00014_00009.ppm;47;43;6;6;42;38;31
00014_00010.ppm;48;45;5;6;43;40;31
00014_00011.ppm;50;46;6;5;45;41;31
00014_00012.ppm;51;47;6;5;46;42;31
00014_00013.ppm;53;48;6;5;47;43;31
00014_00014.ppm;53;49;5;5;48;44;31
00014_00015.ppm;55;51;5;5;50;46;31
00014_00016.ppm;58;54;6;6;53;49;31
00014_00017.ppm;59;55;5;5;54;50;31
00014_00018.ppm;64;58;6;5;58;53;31
00014_00019.ppm;67;61;6;6;61;56;31
00014_00020.ppm;71;62;6;5;64;57;31
00014_00021.ppm;76;69;7;6;70;63;31
00014_00022.ppm;81;73;8;7;74;67;31
00014_00023.ppm;87;75;8;6;80;69;31
00014_00024.ppm;94;85;8;8;86;77;31
00014_00025.ppm;101;91;9;8;93;83;31
00014_00026.ppm;117;104;11;10;107;95;31
00014_00027.ppm;125;109;11;10;115;100;31
00014_00028.ppm;141;118;13;10;129;108;31
00014_00029.ppm;164;139;14;12;150;127;31
00015_00000.ppm;41;37;6;5;36;32;31
00015_00001.ppm;41;39;6;6;36;34;31
00015_00002.ppm;42;39;5;5;37;34;31
00015_00003.ppm;44;39;6;5;39;34;31
00015_00004.ppm;45;40;6;5;40;35;31
00015_00005.ppm;46;42;6;6;40;36;31
00015_00006.ppm;45;42;5;6;40;37;31
00015_00007.ppm;45;42;5;5;40;37;31
00015_00008.ppm;47;44;6;6;42;39;31
00015_00009.ppm;47;45;5;6;42;40;31
00015_00010.ppm;48;45;5;5;43;40;31
00015_00011.ppm;49;47;5;6;44;42;31
00015_00012.ppm;50;48;5;6;45;42;31
00015_00013.ppm;52;47;6;5;47;42;31
00015_00014.ppm;52;48;5;5;47;43;31
00015_00015.ppm;57;52;6;5;52;47;31
00015_00016.ppm;58;54;6;6;53;49;31
00015_00017.ppm;58;54;5;5;53;49;31
00015_00018.ppm;59;56;5;6;54;51;31
00015_00019.ppm;61;57;5;6;56;52;31
00015_00020.ppm;64;58;6;6;59;53;31
00015_00021.ppm;67;60;6;6;61;55;31
00015_00022.ppm;70;62;7;6;64;57;31
00015_00023.ppm;71;63;6;5;65;58;31
00015_00024.ppm;73;67;6;6;67;61;31
00015_00025.ppm;75;69;6;6;69;63;31
00015_00026.ppm;82;73;8;7;74;67;31
00015_00027.ppm;84;76;7;7;77;70;31
00015_00028.ppm;89;81;8;7;81;73;31
00015_00029.ppm;93;85;8;8;85;78;31
00016_00000.ppm;31;30;6;6;26;25;31
00016_00001.ppm;33;30;6;5;27;25;31
00016_00002.ppm;32;31;5;5;27;26;31
00016_00003.ppm;33;32;5;6;27;27;31
00016_00004.ppm;34;34;5;6;29;29;31
00016_00005.ppm;35;34;5;5;30;29;31
00016_00006.ppm;36;35;5;5;30;29;31
00016_00007.ppm;37;36;6;6;32;31;31
00016_00008.ppm;38;36;6;5;33;31;31
00016_00009.ppm;38;37;5;5;33;32;31
00016_00010.ppm;40;38;6;5;34;32;31
00016_00011.ppm;40;39;6;6;35;34;31
00016_00012.ppm;41;39;5;5;36;34;31
00016_00013.ppm;44;41;6;5;39;36;31
00016_00014.ppm;45;42;6;5;40;37;31
00016_00015.ppm;46;44;6;6;41;39;31
00016_00016.ppm;49;47;6;6;43;41;31
00016_00017.ppm;52;49;6;6;47;44;31
00016_00018.ppm;53;49;6;5;47;44;31
00016_00019.ppm;54;50;6;5;49;45;31
00016_00020.ppm;57;54;5;5;51;48;31
00016_00021.ppm;61;58;6;6;56;53;31
00016_00022.ppm;63;58;6;5;58;53;31
00016_00023.ppm;64;60;5;5;59;55;31
00016_00024.ppm;72;69;6;7;66;63;31
00016_00025.ppm;84;80;7;8;77;73;31
00016_00026.ppm;84;80;7;8;77;73;31
00016_00027.ppm;91;84;8;8;83;77;31
00016_00028.ppm;103;93;9;8;94;85;31
00016_00029.ppm;117;107;11;9;107;98;31
00017_00000.ppm;54;50;6;6;49;45;31
00017_00001.ppm;55;49;6;5;50;44;31
00017_00002.ppm;55;51;5;6;49;46;31
00017_00003.ppm;57;53;5;6;51;48;31
00017_00004.ppm;59;53;6;5;54;48;31
00017_00005.ppm;59;54;5;5;53;49;31
00017_00006.ppm;59;56;5;6;54;51;31
00017_00007.ppm;61;56;5;5;56;51;31
00017_00008.ppm;63;58;6;5;58;52;31
00017_00009.ppm;64;60;6;6;59;55;31
00017_00010.ppm;65;60;5;5;59;54;31
00017_00011.ppm;70;64;6;6;64;58;31
00017_00012.ppm;72;64;6;5;66;59;31
00017_00013.ppm;75;65;7;5;68;59;31
00017_00014.ppm;76;69;7;7;70;63;31
00017_00015.ppm;81;72;7;6;74;66;31
00017_00016.ppm;83;73;7;6;75;67;31
00017_00017.ppm;85;75;8;6;78;69;31
00017_00018.ppm;87;80;7;7;80;72;31
00017_00019.ppm;93;82;9;7;85;75;31
00017_00020.ppm;97;88;8;8;89;81;31
00017_00021.ppm;100;92;8;9;92;84;31
00017_00022.ppm;105;95;10;9;96;87;31
00017_00023.ppm;108;99;9;9;99;91;31
00017_00024.ppm;118;107;10;10;108;98;31
00017_00025.ppm;123;112;10;10;113;103;31
00017_00026.ppm;131;119;12;11;120;109;31
00017_00027.ppm;136;123;11;10;125;113;31
00017_00028.ppm;155;142;13;13;142;130;31
00017_00029.ppm;164;148;14;13;150;136;31
00018_00000.ppm;34;32;5;5;29;27;31
00018_00001.ppm;35;34;5;6;30;29;31
00018_00002.ppm;37;33;6;5;32;28;31
00018_00003.ppm;37;35;5;6;32;30;31
00018_00004.ppm;38;35;6;6;33;30;31
00018_00005.ppm;40;37;6;6;35;32;31
00018_00006.ppm;40;37;6;5;35;32;31
00018_00007.ppm;41;39;6;6;36;34;31
00018_00008.ppm;42;38;6;5;37;33;31
00018_00009.ppm;45;41;6;5;40;36;31
00018_00010.ppm;44;42;5;6;39;37;31
00018_00011.ppm;46;42;6;5;41;37;31
00018_00012.ppm;48;43;6;5;43;38;31
00018_00013.ppm;52;45;6;5;47;40;31
00018_00014.ppm;53;46;6;5;48;41;31
00018_00015.ppm;54;49;5;6;49;44;31
00018_00016.ppm;54;51;5;6;49;46;31
00018_00017.ppm;60;56;6;6;55;51;31
00018_00018.ppm;60;56;6;6;55;51;31
00018_00019.ppm;61;58;5;6;56;53;31
00018_00020.ppm;64;60;5;6;59;55;31
00018_00021.ppm;73;69;6;7;67;63;31
00018_00022.ppm;77;70;7;6;71;64;31
00018_00023.ppm;81;73;7;6;74;67;31
00018_00024.ppm;88;82;7;8;81;75;31
00018_00025.ppm;100;92;8;9;92;84;31
00018_00026.ppm;107;95;10;8;98;87;31
00018_00027.ppm;117;106;10;10;107;97;31
00018_00028.ppm;137;124;12;11;126;114;31
00018_00029.ppm;169;155;15;14;155;142;31
00019_00000.ppm;41;40;6;5;36;35;31
00019_00001.ppm;42;41;6;6;36;36;31
00019_00002.ppm;41;41;5;5;36;36;31
00019_00003.ppm;42;42;6;6;37;37;31
00019_00004.ppm;42;42;5;5;37;37;31
00019_00005.ppm;42;43;5;6;37;38;31
00019_00006.ppm;44;43;6;5;38;37;31
00019_00007.ppm;44;43;6;5;39;38;31
00019_00008.ppm;44;44;5;5;39;39;31
