Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00006_00029.ppm;83;72;8;6;76;66;23
00007_00000.ppm;33;31;5;5;28;26;23
00007_00001.ppm;35;30;6;5;30;25;23
00007_00002.ppm;35;32;5;5;30;27;23
00007_00003.ppm;37;33;6;6;32;28;23
00007_00004.ppm;36;31;5;5;31;26;23
00007_00005.ppm;36;33;5;5;31;28;23
00007_00006.ppm;38;34;5;5;33;29;23
00007_00007.ppm;39;36;5;6;34;31;23
00007_00008.ppm;41;38;5;6;36;33;23
00007_00009.ppm;42;38;5;5;37;33;23
00007_00010.ppm;42;38;5;5;37;33;23
00007_00011.ppm;43;39;5;5;38;34;23
00007_00012.ppm;43;39;5;5;38;34;23
00007_00013.ppm;45;40;5;5;40;35;23
00007_00014.ppm;49;43;6;6;44;38;23
00007_00015.ppm;48;43;5;6;43;38;23
00007_00016.ppm;50;45;5;6;45;40;23
00007_00017.ppm;51;46;5;6;46;41;23
00007_00018.ppm;52;47;6;6;47;42;23
00007_00019.ppm;53;49;5;6;48;44;23
00007_00020.ppm;56;50;5;5;51;45;23
00007_00021.ppm;56;51;5;5;51;46;23
00007_00022.ppm;59;53;6;5;54;48;23
00007_00023.ppm;61;56;5;6;56;51;23
00007_00024.ppm;64;57;5;5;59;52;23
00007_00025.ppm;70;59;7;5;64;54;23
00007_00026.ppm;72;65;6;6;66;60;23
00007_00027.ppm;77;70;7;6;71;64;23
00007_00028.ppm;80;71;7;6;73;65;23
00007_00029.ppm;88;76;7;6;81;70;23
00008_00000.ppm;39;40;5;6;34;35;23
00008_00001.ppm;39;41;5;6;34;35;23
00008_00002.ppm;40;40;5;5;35;35;23
00008_00003.ppm;44;41;5;5;39;36;23
00008_00004.ppm;46;43;6;6;41;38;23
00008_00005.ppm;46;42;6;5;41;37;23
00008_00006.ppm;46;43;6;6;41;38;23
00008_00007.ppm;46;43;5;5;41;38;23
00008_00008.ppm;47;43;6;5;42;38;23
00008_00009.ppm;47;44;5;5;42;39;23
00008_00010.ppm;51;48;6;6;46;43;23
00008_00011.ppm;52;49;6;6;47;44;23
00008_00012.ppm;56;52;6;6;51;47;23
00008_00013.ppm;56;52;5;5;51;47;23
00008_00014.ppm;59;55;6;6;54;50;23
00008_00015.ppm;62;57;5;5;57;52;23
00008_00016.ppm;63;60;5;6;58;55;23
00008_00017.ppm;68;61;6;5;62;56;23
00008_00018.ppm;71;64;7;5;65;59;23
00008_00019.ppm;75;70;6;6;69;64;23
00008_00020.ppm;81;72;8;6;74;66;23
00008_00021.ppm;84;80;7;8;77;73;23
00008_00022.ppm;93;84;9;8;85;77;23
00008_00023.ppm;96;88;9;7;88;81;23
00008_00024.ppm;106;97;9;9;97;89;23
00008_00025.ppm;115;106;10;10;105;97;23
00008_00026.ppm;120;111;10;9;110;102;23
00008_00027.ppm;135;124;12;10;124;114;23
00008_00028.ppm;154;141;14;13;141;129;23
00008_00029.ppm;177;160;16;14;162;147;23
00009_00000.ppm;38;38;5;5;33;33;23
00009_00001.ppm;39;38;6;5;34;33;23
00009_00002.ppm;39;39;6;6;34;34;23
00009_00003.ppm;40;40;6;6;35;35;23
00009_00004.ppm;40;40;5;5;35;35;23
00009_00005.ppm;40;41;5;6;35;36;23
00009_00006.ppm;44;43;6;5;39;38;23
00009_00007.ppm;42;39;6;5;37;34;23
00009_00008.ppm;45;41;6;5;40;36;23
00009_00009.ppm;44;41;5;5;39;36;23
00009_00010.ppm;47;44;6;6;42;39;23
00009_00011.ppm;47;44;6;6;42;39;23
00009_00012.ppm;47;44;6;6;42;39;23
00009_00013.ppm;49;44;6;6;44;39;23
00009_00014.ppm;49;46;5;6;44;41;23
00009_00015.ppm;52;47;6;5;47;42;23
00009_00016.ppm;52;47;6;5;47;42;23
00009_00017.ppm;54;49;5;5;49;44;23
00009_00018.ppm;54;49;5;5;49;44;23
00009_00019.ppm;57;51;6;5;52;46;23
00009_00020.ppm;59;55;5;6;54;50;23
00009_00021.ppm;60;56;5;6;55;51;23
00009_00022.ppm;67;59;6;6;61;54;23
00009_00023.ppm;70;61;6;6;64;56;23
00009_00024.ppm;70;61;6;5;64;56;23
00009_00025.ppm;73;64;6;6;67;59;23
00009_00026.ppm;81;69;8;6;74;63;23
00009_00027.ppm;82;73;7;6;75;67;23
00009_00028.ppm;89;74;8;6;82;68;23
00009_00029.ppm;99;85;8;8;91;78;23
00010_00000.ppm;37;37;5;6;32;32;23
00010_00001.ppm;39;37;6;6;34;32;23
00010_00002.ppm;40;37;6;5;34;31;23
00010_00003.ppm;40;39;5;6;35;34;23
00010_00004.ppm;43;40;6;6;37;35;23
00010_00005.ppm;43;41;6;6;38;35;23
00010_00006.ppm;44;41;5;6;38;36;23
00010_00007.ppm;46;42;6;5;40;36;23
00010_00008.ppm;47;44;6;5;42;38;23
00010_00009.ppm;49;46;6;6;43;40;23
00010_00010.ppm;49;47;5;6;43;41;23
00010_00011.ppm;51;48;5;6;45;43;23
00010_00012.ppm;53;49;6;6;48;44;23
00010_00013.ppm;54;50;6;6;49;45;23
00010_00014.ppm;54;50;5;6;49;45;23
00010_00015.ppm;57;51;6;5;52;46;23
00010_00016.ppm;58;54;5;6;53;49;23
00010_00017.ppm;60;55;5;5;55;50;23
00010_00018.ppm;63;58;5;5;57;53;23
00010_00019.ppm;64;61;5;6;59;56;23
00010_00020.ppm;71;65;7;6;65;60;23
00010_00021.ppm;73;69;6;6;67;63;23
00010_00022.ppm;81;74;8;6;74;68;23
00010_00023.ppm;85;81;7;7;78;73;23
00010_00024.ppm;93;86;9;8;85;78;23
00010_00025.ppm;100;92;8;8;92;84;23
00010_00026.ppm;106;96;9;8;97;88;23
00010_00027.ppm;120;108;11;9;110;98;23
00010_00028.ppm;133;121;11;11;122;111;23
00010_00029.ppm;146;129;13;11;134;118;23
00011_00000.ppm;50;45;5;6;45;40;23
00011_00001.ppm;51;45;5;5;45;39;23
00011_00002.ppm;52;47;5;6;46;41;23
00011_00003.ppm;53;48;5;6;48;43;23
00011_00004.ppm;55;49;6;6;50;44;23
00011_00005.ppm;52;47;5;5;47;42;23
00011_00006.ppm;54;48;5;5;48;43;23
00011_00007.ppm;54;50;5;6;49;45;23
00011_00008.ppm;57;52;6;6;51;46;23
00011_00009.ppm;58;52;6;5;53;46;23
00011_00010.ppm;61;54;6;5;56;49;23
00011_00011.ppm;63;57;6;6;58;52;23
00011_00012.ppm;64;58;5;6;58;53;23
00011_00013.ppm;68;60;6;6;61;55;23
00011_00014.ppm;71;61;7;6;64;56;23
00011_00015.ppm;73;65;6;6;67;60;23
00011_00016.ppm;75;68;6;6;69;62;23
00011_00017.ppm;81;71;8;6;74;64;23
00011_00018.ppm;83;73;8;6;76;66;23
00011_00019.ppm;86;75;8;6;79;69;23
00011_00020.ppm;88;81;8;8;81;73;23
00011_00021.ppm;95;84;8;7;87;77;23
00011_00022.ppm;99;89;8;8;91;81;23
00011_00023.ppm;105;93;9;8;96;85;23
00011_00024.ppm;110;98;10;9;101;89;23
00011_00025.ppm;116;101;11;9;106;93;23
00011_00026.ppm;119;106;10;9;109;97;23
00011_00027.ppm;134;119;12;10;123;108;23
00011_00028.ppm;142;124;13;10;130;114;23
00011_00029.ppm;147;132;12;12;135;121;23
00012_00000.ppm;27;26;6;5;21;21;23
00012_00001.ppm;27;27;5;5;22;22;23
00012_00002.ppm;27;26;6;5;22;21;23
00012_00003.ppm;27;25;6;5;22;20;23
00012_00004.ppm;27;26;6;5;22;21;23
00012_00005.ppm;27;28;5;5;22;22;23
00012_00006.ppm;30;30;6;6;24;24;23
00012_00007.ppm;32;31;6;5;27;25;23
00012_00008.ppm;32;32;5;6;26;27;23
00012_00009.ppm;33;32;6;5;28;27;23
00012_00010.ppm;34;33;6;5;29;28;23
00012_00011.ppm;33;34;5;6;28;29;23
00012_00012.ppm;35;35;6;6;29;30;23
00012_00013.ppm;35;36;5;5;30;31;23
00012_00014.ppm;35;37;5;6;30;31;23
00012_00015.ppm;37;37;6;6;31;31;23
00012_00016.ppm;39;38;6;6;33;33;23
00012_00017.ppm;39;40;5;6;33;34;23
00012_00018.ppm;41;41;6;6;36;36;23
00012_00019.ppm;41;42;5;6;36;37;23
00012_00020.ppm;44;44;6;6;39;39;23
00012_00021.ppm;47;46;6;6;41;41;23
00012_00022.ppm;48;48;6;6;43;42;23
00012_00023.ppm;49;48;6;6;43;43;23
00012_00024.ppm;48;48;5;5;43;43;23
00012_00025.ppm;51;49;5;5;46;44;23
00012_00026.ppm;53;51;5;5;48;45;23
00012_00027.ppm;55;54;6;6;50;48;23
00012_00028.ppm;53;54;5;6;48;49;23
00012_00029.ppm;59;57;5;5;54;52;23
00013_00000.ppm;42;39;5;5;37;34;23
00013_00001.ppm;42;40;5;6;37;35;23
00013_00002.ppm;42;39;5;5;36;34;23
00013_00003.ppm;41;40;5;6;36;35;23
00013_00004.ppm;43;42;5;6;38;37;23
00013_00005.ppm;45;43;6;6;39;37;23
00013_00006.ppm;45;42;5;5;40;37;23
00013_00007.ppm;46;43;5;5;41;38;23
00013_00008.ppm;46;44;5;6;41;39;23
00013_00009.ppm;48;46;6;6;43;40;23
00013_00010.ppm;48;46;5;6;43;41;23
00013_00011.ppm;50;48;5;6;45;43;23
00013_00012.ppm;51;49;6;6;46;43;23
00013_00013.ppm;53;49;6;5;48;44;23
00013_00014.ppm;54;51;6;6;49;46;23
00013_00015.ppm;56;51;6;5;51;46;23
00013_00016.ppm;57;52;6;5;52;47;23
00013_00017.ppm;57;54;5;6;52;49;23
00013_00018.ppm;61;54;6;5;56;49;23
00013_00019.ppm;61;56;5;6;56;51;23
00013_00020.ppm;64;60;6;6;59;54;23
00013_00021.ppm;64;61;5;6;59;56;23
00013_00022.ppm;70;62;6;6;64;57;23
00013_00023.ppm;72;64;7;6;66;59;23
00013_00024.ppm;73;68;6;7;67;62;23
00013_00025.ppm;80;69;8;6;73;63;23
00013_00026.ppm;81;72;7;7;74;66;23
00013_00027.ppm;88;76;8;6;81;70;23
00013_00028.ppm;94;83;9;7;86;76;23
00013_00029.ppm;98;89;9;8;90;82;23
00014_00000.ppm;76;68;7;6;70;62;23
00014_00001.ppm;75;69;6;7;69;63;23
00014_00002.ppm;75;68;6;6;69;62;23
00014_00003.ppm;75;69;6;6;69;63;23
00014_00004.ppm;80;71;8;7;73;65;23
00014_00005.ppm;80;71;8;6;73;65;23
00014_00006.ppm;80;72;8;7;73;66;23
00014_00007.ppm;80;72;8;7;73;66;23
00014_00008.ppm;83;72;8;6;76;66;23
00014_00009.ppm;83;73;8;7;76;67;23
00014_00010.ppm;82;74;7;7;75;68;23
00014_00011.ppm;83;73;8;6;76;67;23
00014_00012.ppm;83;75;8;7;76;69;23
00014_00013.ppm;84;76;8;7;77;70;23
00014_00014.ppm;83;76;7;7;76;70;23
00014_00015.ppm;86;76;8;6;79;70;23
00014_00016.ppm;92;81;9;8;84;74;23
00014_00017.ppm;91;80;8;7;83;73;23
00014_00018.ppm;93;81;9;7;85;74;23
00014_00019.ppm;94;82;9;7;86;75;23
00014_00020.ppm;96;83;9;7;88;76;23
00014_00021.ppm;97;84;8;8;89;77;23
00014_00022.ppm;98;87;9;8;90;80;23
00014_00023.ppm;100;89;8;8;92;82;23
00014_00024.ppm;105;88;10;7;96;81;23
00014_00025.ppm;108;94;10;9;99;86;23
00014_00026.ppm;110;96;9;8;101;88;23
00014_00027.ppm;111;99;9;8;102;91;23
00014_00028.ppm;115;100;10;8;105;92;23
00014_00029.ppm;116;104;11;9;111;95;23
00015_00000.ppm;39;36;5;5;34;31;23
00015_00001.ppm;41;37;6;6;36;32;23
00015_00002.ppm;40;36;5;5;35;31;23
00015_00003.ppm;42;37;6;6;37;32;23
00015_00004.ppm;43;39;6;5;38;34;23
00015_00005.ppm;44;41;5;6;39;36;23
00015_00006.ppm;44;40;6;6;39;35;23
00015_00007.ppm;45;42;6;6;40;37;23
00015_00008.ppm;47;43;6;6;42;38;23
00015_00009.ppm;49;45;6;6;44;40;23
00015_00010.ppm;50;47;6;6;45;42;23
00015_00011.ppm;54;49;5;5;49;44;23
00015_00012.ppm;54;50;5;6;49;45;23
00015_00013.ppm;56;50;6;5;51;45;23
00015_00014.ppm;58;52;6;5;53;47;23
00015_00015.ppm;58;54;5;6;53;49;23
00015_00016.ppm;62;57;5;5;57;52;23
00015_00017.ppm;69;60;6;6;63;55;23
00015_00018.ppm;72;61;7;5;66;56;23
00015_00019.ppm;75;69;6;7;69;63;23
00015_00020.ppm;81;71;8;6;74;65;23
00015_00021.ppm;87;77;7;7;80;71;23
00015_00022.ppm;94;82;9;7;86;75;23
00015_00023.ppm;103;87;9;7;94;80;23
00015_00024.ppm;111;98;10;9;102;90;23
00015_00025.ppm;121;107;11;9;111;98;23
00015_00026.ppm;134;119;11;10;123;109;23
00015_00027.ppm;161;143;14;13;148;131;23
00015_00028.ppm;189;164;17;14;173;150;23
00015_00029.ppm;220;194;19;16;202;178;23
00016_00000.ppm;41;37;6;6;36;32;23
00016_00001.ppm;41;35;6;5;36;30;23
00016_00002.ppm;40;38;5;5;35;33;23
00016_00003.ppm;40;40;5;6;35;35;23
00016_00004.ppm;41;40;5;5;36;35;23
00016_00005.ppm;42;41;5;5;37;36;23
00016_00006.ppm;44;43;6;6;39;38;23
00016_00007.ppm;46;43;6;5;41;38;23
00016_00008.ppm;46;45;5;6;41;40;23
00016_00009.ppm;46;45;5;6;41;40;23
00016_00010.ppm;45;45;5;6;40;40;23
00016_00011.ppm;48;45;6;5;43;40;23
00016_00012.ppm;49;49;5;6;44;44;23
00016_00013.ppm;51;49;6;5;46;44;23
00016_00014.ppm;51;51;5;6;46;46;23
00016_00015.ppm;53;51;6;5;48;46;23
00016_00016.ppm;52;51;6;5;47;46;23
00016_00017.ppm;53;53;5;6;48;48;23
00016_00018.ppm;55;53;6;6;50;48;23
00016_00019.ppm;58;56;6;6;53;51;23
00016_00020.ppm;59;56;6;5;54;51;23
00016_00021.ppm;59;58;5;6;54;53;23
00016_00022.ppm;62;61;6;6;57;56;23
00016_00023.ppm;62;61;5;5;57;56;23
00016_00024.ppm;65;63;6;6;60;58;23
00016_00025.ppm;69;68;6;7;63;62;23
00016_00026.ppm;71;69;6;7;65;63;23
00016_00027.ppm;72;69;6;6;66;63;23
00016_00028.ppm;74;69;7;7;68;63;23
00016_00029.ppm;79;75;7;6;72;69;23
