Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00006_00018.ppm;49;43;6;5;44;38;13
00006_00019.ppm;51;46;5;6;45;41;13
00006_00020.ppm;53;46;5;5;48;41;13
00006_00021.ppm;56;49;5;6;50;44;13
00006_00022.ppm;57;51;5;5;52;46;13
00006_00023.ppm;60;53;6;5;55;48;13
00006_00024.ppm;64;55;6;5;59;50;13
00006_00025.ppm;65;58;6;5;60;52;13
00006_00026.ppm;72;62;7;6;66;57;13
00006_00027.ppm;76;68;7;7;70;62;13
00006_00028.ppm;76;69;6;6;70;63;13
00006_00029.ppm;84;75;7;7;77;69;13
00007_00000.ppm;35;34;6;6;30;29;13
00007_00001.ppm;38;35;6;5;33;30;13
00007_00002.ppm;38;35;6;5;33;30;13
00007_00003.ppm;40;36;6;5;34;31;13
00007_00004.ppm;40;38;6;6;35;33;13
00007_00005.ppm;39;38;5;5;34;32;13
00007_00006.ppm;41;40;6;6;36;35;13
00007_00007.ppm;41;40;6;6;36;35;13
00007_00008.ppm;41;39;6;5;36;34;13
00007_00009.ppm;42;39;6;6;37;34;13
00007_00010.ppm;42;41;5;6;37;35;13
00007_00011.ppm;44;41;6;6;39;36;13
00007_00012.ppm;44;41;5;5;39;36;13
00007_00013.ppm;48;44;6;6;43;39;13
00007_00014.ppm;48;43;6;5;43;38;13
00007_00015.ppm;49;44;6;5;44;39;13
00007_00016.ppm;50;45;6;5;45;40;13
00007_00017.ppm;52;46;6;5;47;41;13
00007_00018.ppm;52;48;5;5;47;42;13
00007_00019.ppm;54;49;5;5;49;44;13
00007_00020.ppm;56;50;6;5;51;45;13
00007_00021.ppm;58;52;6;5;53;47;13
00007_00022.ppm;58;54;5;6;53;49;13
00007_00023.ppm;61;56;6;6;56;51;13
00007_00024.ppm;64;57;6;5;59;52;13
00007_00025.ppm;63;59;5;6;58;54;13
00007_00026.ppm;64;60;6;6;59;55;13
00007_00027.ppm;65;60;6;6;60;55;13
00007_00028.ppm;70;63;6;5;63;57;13
00007_00029.ppm;72;67;6;6;66;61;13
00008_00000.ppm;40;44;6;6;35;39;13
00008_00001.ppm;41;45;6;6;36;40;13
00008_00002.ppm;42;46;6;6;37;41;13
00008_00003.ppm;40;47;5;6;35;41;13
00008_00004.ppm;42;48;6;6;36;42;13
00008_00005.ppm;43;47;6;5;37;42;13
00008_00006.ppm;44;49;6;6;39;44;13
00008_00007.ppm;45;49;6;5;40;44;13
00008_00008.ppm;46;52;6;5;41;47;13
00008_00009.ppm;46;53;5;5;40;47;13
00008_00010.ppm;48;55;6;6;43;50;13
00008_00011.ppm;48;57;6;6;43;51;13
00008_00012.ppm;49;57;6;6;44;52;13
00008_00013.ppm;49;59;5;6;43;54;13
00008_00014.ppm;49;60;5;5;44;55;13
00008_00015.ppm;51;61;6;5;46;56;13
00008_00016.ppm;53;62;6;5;48;56;13
00008_00017.ppm;55;60;6;5;50;55;13
00008_00018.ppm;56;65;6;5;51;59;13
00008_00019.ppm;57;68;6;6;52;62;13
00008_00020.ppm;59;73;6;6;54;66;13
00008_00021.ppm;60;77;6;7;54;71;13
00008_00022.ppm;59;79;5;7;53;72;13
00008_00023.ppm;60;83;6;8;55;76;13
00008_00024.ppm;62;86;5;8;57;79;13
00008_00025.ppm;64;92;6;8;59;84;13
00008_00026.ppm;65;96;6;9;60;88;13
00008_00027.ppm;68;100;6;9;62;92;13
00008_00028.ppm;70;107;6;9;64;98;13
00008_00029.ppm;71;111;6;10;65;102;13
00009_00000.ppm;29;28;6;5;24;23;13
00009_00001.ppm;29;28;5;5;24;22;13
00009_00002.ppm;32;29;5;5;27;24;13
00009_00003.ppm;30;30;6;6;25;24;13
00009_00004.ppm;30;30;5;6;25;25;13
00009_00005.ppm;33;29;6;5;28;24;13
00009_00006.ppm;32;31;5;5;26;26;13
00009_00007.ppm;33;33;5;6;27;27;13
00009_00008.ppm;34;33;5;5;29;28;13
00009_00009.ppm;36;34;6;6;30;29;13
00009_00010.ppm;37;37;5;6;32;32;13
00009_00011.ppm;38;39;5;6;33;33;13
00009_00012.ppm;41;39;6;5;36;34;13
00009_00013.ppm;43;40;6;5;38;35;13
00009_00014.ppm;42;42;5;6;37;36;13
00009_00015.ppm;44;42;5;5;38;36;13
00009_00016.ppm;46;43;6;5;40;37;13
00009_00017.ppm;49;46;6;5;44;41;13
00009_00018.ppm;50;49;5;6;45;44;13
00009_00019.ppm;53;52;6;6;48;46;13
00009_00020.ppm;56;53;6;6;51;48;13
00009_00021.ppm;60;55;5;5;55;50;13
00009_00022.ppm;63;60;6;6;58;54;13
00009_00023.ppm;68;61;7;5;62;56;13
00009_00024.ppm;69;64;7;6;63;59;13
00009_00025.ppm;71;65;7;6;64;60;13
00009_00026.ppm;74;71;7;7;68;65;13
00009_00027.ppm;75;73;6;7;69;67;13
00009_00028.ppm;76;75;6;7;70;68;13
00009_00029.ppm;83;80;7;8;76;73;13
00010_00000.ppm;31;32;6;6;26;27;13
00010_00001.ppm;30;32;5;6;25;27;13
00010_00002.ppm;31;31;5;5;25;26;13
00010_00003.ppm;34;34;5;6;29;29;13
00010_00004.ppm;34;35;5;6;29;30;13
00010_00005.ppm;35;35;5;5;30;30;13
00010_00006.ppm;37;36;5;5;31;31;13
00010_00007.ppm;38;34;5;5;33;29;13
00010_00008.ppm;40;37;5;6;35;32;13
00010_00009.ppm;43;38;6;6;37;33;13
00010_00010.ppm;44;40;6;6;39;35;13
00010_00011.ppm;47;42;6;5;42;37;13
00010_00012.ppm;50;45;6;5;45;40;13
00010_00013.ppm;50;46;6;5;45;41;13
00010_00014.ppm;53;52;5;5;48;47;13
00010_00015.ppm;56;50;6;5;51;45;13
00010_00016.ppm;57;53;6;6;52;47;13
00010_00017.ppm;60;55;6;5;55;49;13
00010_00018.ppm;62;57;6;6;57;52;13
00010_00019.ppm;62;59;5;5;57;53;13
00010_00020.ppm;65;61;6;6;60;56;13
00010_00021.ppm;69;63;6;6;62;57;13
00010_00022.ppm;70;64;7;5;63;59;13
00010_00023.ppm;71;69;6;6;65;63;13
00010_00024.ppm;74;71;7;6;67;64;13
00010_00025.ppm;73;73;6;7;67;67;13
00010_00026.ppm;79;74;7;6;72;68;13
00010_00027.ppm;81;80;7;8;74;73;13
00010_00028.ppm;73;74;6;7;67;68;13
00010_00029.ppm;74;74;6;6;68;68;13
00011_00000.ppm;38;40;6;5;33;35;13
00011_00001.ppm;36;39;5;5;31;34;13
00011_00002.ppm;38;39;6;5;33;34;13
00011_00003.ppm;40;42;6;5;35;37;13
00011_00004.ppm;40;43;6;6;35;38;13
00011_00005.ppm;40;45;5;6;35;40;13
00011_00006.ppm;40;45;5;6;35;40;13
00011_00007.ppm;41;45;5;5;36;40;13
00011_00008.ppm;41;45;5;5;36;40;13
00011_00009.ppm;43;46;6;6;38;41;13
00011_00010.ppm;42;44;6;6;37;39;13
00011_00011.ppm;42;47;5;5;37;42;13
00011_00012.ppm;42;49;5;5;37;44;13
00011_00013.ppm;42;49;5;5;37;44;13
00011_00014.ppm;43;51;5;6;38;46;13
00011_00015.ppm;44;50;6;6;39;45;13
00011_00016.ppm;44;49;5;5;39;44;13
00011_00017.ppm;46;52;5;6;41;47;13
00011_00018.ppm;54;61;6;6;49;56;13
00011_00019.ppm;54;63;5;6;49;58;13
00011_00020.ppm;55;64;5;6;50;59;13
00011_00021.ppm;57;67;6;6;52;61;13
00011_00022.ppm;57;70;5;6;52;64;13
00011_00023.ppm;59;72;5;6;54;66;13
00011_00024.ppm;62;76;6;7;57;70;13
00011_00025.ppm;63;81;6;8;58;74;13
00011_00026.ppm;63;84;5;7;58;77;13
00011_00027.ppm;65;89;6;8;60;82;13
00011_00028.ppm;70;97;7;9;64;89;13
00011_00029.ppm;71;100;6;9;65;92;13
00012_00000.ppm;34;32;5;6;29;27;13
00012_00001.ppm;36;34;5;6;31;29;13
00012_00002.ppm;38;34;6;5;33;29;13
00012_00003.ppm;38;34;6;5;33;29;13
00012_00004.ppm;39;35;6;6;34;30;13
00012_00005.ppm;40;35;6;5;35;30;13
00012_00006.ppm;42;37;6;5;36;31;13
00012_00007.ppm;42;38;5;5;37;33;13
00012_00008.ppm;44;40;6;6;39;35;13
00012_00009.ppm;45;42;5;6;40;37;13
00012_00010.ppm;48;44;6;6;43;39;13
00012_00011.ppm;49;44;6;5;44;39;13
00012_00012.ppm;51;46;6;5;46;41;13
00012_00013.ppm;52;49;5;6;47;43;13
00012_00014.ppm;55;51;5;6;50;46;13
00012_00015.ppm;54;49;6;5;49;44;13
00012_00016.ppm;57;50;5;5;51;45;13
00012_00017.ppm;61;54;6;5;56;48;13
00012_00018.ppm;64;57;5;6;58;52;13
00012_00019.ppm;69;59;7;5;63;54;13
00012_00020.ppm;70;63;6;6;64;58;13
00012_00021.ppm;70;63;6;5;64;58;13
00012_00022.ppm;73;68;7;7;67;62;13
00012_00023.ppm;76;70;6;6;70;64;13
00012_00024.ppm;86;76;7;6;79;70;13
00012_00025.ppm;87;79;7;7;80;72;13
00012_00026.ppm;88;81;7;8;80;73;13
00012_00027.ppm;96;84;9;8;88;77;13
00012_00028.ppm;98;86;9;7;90;78;13
00012_00029.ppm;105;93;10;9;96;85;13
00013_00000.ppm;41;36;6;5;36;31;13
00013_00001.ppm;42;37;6;5;37;32;13
00013_00002.ppm;41;38;6;6;36;33;13
00013_00003.ppm;41;37;6;5;36;32;13
00013_00004.ppm;41;37;5;5;35;32;13
00013_00005.ppm;42;38;6;6;37;33;13
00013_00006.ppm;42;39;6;6;37;34;13
00013_00007.ppm;43;40;5;6;37;35;13
00013_00008.ppm;45;41;5;5;40;36;13
00013_00009.ppm;48;43;6;5;43;38;13
00013_00010.ppm;49;46;5;6;43;40;13
00013_00011.ppm;47;44;6;6;42;39;13
00013_00012.ppm;46;45;5;6;41;40;13
00013_00013.ppm;50;47;6;5;44;41;13
00013_00014.ppm;51;49;6;6;46;44;13
00013_00015.ppm;52;48;5;5;47;42;13
00013_00016.ppm;54;50;5;5;49;45;13
00013_00017.ppm;55;51;5;5;50;46;13
00013_00018.ppm;59;53;6;6;54;48;13
00013_00019.ppm;65;57;6;6;60;52;13
00013_00020.ppm;70;59;7;5;64;53;13
00013_00021.ppm;68;61;6;6;62;56;13
00013_00022.ppm;72;62;6;5;65;57;13
00013_00023.ppm;73;65;6;5;67;59;13
00013_00024.ppm;80;67;7;6;73;61;13
00013_00025.ppm;81;69;8;6;73;62;13
00013_00026.ppm;71;64;6;5;65;59;13
00013_00027.ppm;75;70;7;7;69;63;13
00013_00028.ppm;82;71;8;7;74;65;13
00013_00029.ppm;86;74;8;7;78;67;13
00014_00000.ppm;44;40;6;5;39;35;13
00014_00001.ppm;45;40;6;5;39;35;13
00014_00002.ppm;45;42;5;6;39;37;13
00014_00003.ppm;46;43;6;6;41;38;13
00014_00004.ppm;48;43;6;5;42;38;13
00014_00005.ppm;48;44;5;5;42;39;13
00014_00006.ppm;50;46;6;6;44;40;13
00014_00007.ppm;51;46;6;5;46;41;13
00014_00008.ppm;51;48;5;6;46;43;13
00014_00009.ppm;54;50;6;6;49;45;13
00014_00010.ppm;55;51;5;6;49;46;13
00014_00011.ppm;58;53;6;6;52;47;13
00014_00012.ppm;60;55;6;6;54;49;13
00014_00013.ppm;61;56;6;6;56;51;13
00014_00014.ppm;64;58;6;5;59;52;13
00014_00015.ppm;67;60;6;5;61;54;13
00014_00016.ppm;70;61;6;5;63;56;13
00014_00017.ppm;74;68;7;7;68;62;13
00014_00018.ppm;76;71;6;7;70;65;13
00014_00019.ppm;83;74;7;6;76;68;13
00014_00020.ppm;87;79;7;7;80;72;13
00014_00021.ppm;93;81;8;7;85;74;13
00014_00022.ppm;98;87;8;7;90;79;13
00014_00023.ppm;106;94;10;8;97;86;13
00014_00024.ppm;119;108;11;10;109;99;13
00014_00025.ppm;124;114;11;10;114;104;13
00014_00026.ppm;130;121;11;11;119;111;13
00014_00027.ppm;141;133;12;12;129;122;13
00014_00028.ppm;152;143;13;12;138;131;13
00014_00029.ppm;169;160;15;14;155;146;13
00015_00000.ppm;58;55;5;5;53;50;13
00015_00001.ppm;60;56;6;5;55;51;13
00015_00002.ppm;60;58;5;5;55;52;13
00015_00003.ppm;62;58;6;5;57;53;13
00015_00004.ppm;63;60;5;5;58;55;13
00015_00005.ppm;65;61;6;5;60;56;13
00015_00006.ppm;71;63;7;5;64;58;13
00015_00007.ppm;72;67;7;6;66;61;13
00015_00008.ppm;71;68;6;6;65;62;13
00015_00009.ppm;74;70;6;7;67;64;13
00015_00010.ppm;76;71;7;6;70;65;13
00015_00011.ppm;76;74;6;6;69;67;13
00015_00012.ppm;76;75;6;6;69;68;13
00015_00013.ppm;81;80;7;8;73;73;13
00015_00014.ppm;85;81;8;7;78;74;13
00015_00015.ppm;89;84;8;7;82;77;13
00015_00016.ppm;92;85;9;7;84;78;13
00015_00017.ppm;93;88;9;8;85;80;13
00015_00018.ppm;96;93;9;9;88;84;13
00015_00019.ppm;97;94;8;9;89;85;13
00015_00020.ppm;106;98;10;9;97;89;13
00015_00021.ppm;109;99;10;8;100;90;13
00015_00022.ppm;114;105;10;10;104;96;13
00015_00023.ppm;117;106;10;9;106;97;13
00015_00024.ppm;119;108;10;10;108;99;13
00015_00025.ppm;122;112;10;9;112;102;13
00015_00026.ppm;125;116;11;10;115;105;13
00015_00027.ppm;131;120;11;10;120;110;13
00015_00028.ppm;135;123;11;10;124;113;13
00015_00029.ppm;147;133;13;12;135;122;13
00016_00000.ppm;34;33;5;6;29;28;13
00016_00001.ppm;35;33;5;5;30;28;13
00016_00002.ppm;36;33;5;5;31;28;13
00016_00003.ppm;37;34;5;5;32;29;13
00016_00004.ppm;40;36;5;5;35;31;13
00016_00005.ppm;41;36;6;5;36;31;13
00016_00006.ppm;40;35;6;5;35;30;13
00016_00007.ppm;41;38;5;5;36;33;13
00016_00008.ppm;43;41;5;6;38;36;13
00016_00009.ppm;45;40;6;5;40;35;13
00016_00010.ppm;45;42;5;6;40;37;13
00016_00011.ppm;46;43;5;6;41;38;13
00016_00012.ppm;50;44;6;6;45;39;13
00016_00013.ppm;50;45;5;5;45;40;13
00016_00014.ppm;52;48;5;6;47;43;13
00016_00015.ppm;55;50;6;6;50;45;13
00016_00016.ppm;55;51;5;6;50;46;13
00016_00017.ppm;58;54;5;6;53;49;13
00016_00018.ppm;59;55;5;5;54;50;13
00016_00019.ppm;62;58;5;5;57;53;13
00016_00020.ppm;70;62;7;5;64;57;13
00016_00021.ppm;71;64;6;5;65;59;13
00016_00022.ppm;75;71;6;6;69;65;13
00016_00023.ppm;82;76;7;6;75;70;13
00016_00024.ppm;93;84;9;7;85;77;13
00016_00025.ppm;96;88;8;7;88;81;13
00016_00026.ppm;107;96;10;8;98;88;13
00016_00027.ppm;120;111;10;10;110;102;13
00016_00028.ppm;134;123;11;10;123;113;13
00016_00029.ppm;160;142;14;12;147;130;13
00017_00000.ppm;42;37;6;6;37;32;13
00017_00001.ppm;42;39;6;6;37;34;13
00017_00002.ppm;42;40;5;6;37;35;13
00017_00003.ppm;44;42;5;6;39;37;13
00017_00004.ppm;45;44;5;6;40;39;13
00017_00005.ppm;45;44;5;6;40;39;13
00017_00006.ppm;47;46;6;6;42;41;13
00017_00007.ppm;47;47;5;6;42;42;13
00017_00008.ppm;48;47;5;6;43;42;13
00017_00009.ppm;52;46;6;5;47;41;13
00017_00010.ppm;54;48;6;5;49;43;13
00017_00011.ppm;54;50;5;6;49;45;13
00017_00012.ppm;56;51;6;6;51;46;13
00017_00013.ppm;58;53;5;5;53;48;13
00017_00014.ppm;58;54;5;6;53;49;13
00017_00015.ppm;62;58;5;6;57;53;13
00017_00016.ppm;63;58;6;5;58;53;13
00017_00017.ppm;64;59;5;5;59;54;13
00017_00018.ppm;68;60;7;5;62;55;13
00017_00019.ppm;70;62;6;5;64;57;13
00017_00020.ppm;73;64;7;5;67;59;13
00017_00021.ppm;74;69;6;7;68;63;13
00017_00022.ppm;81;73;8;7;74;67;13
00017_00023.ppm;83;74;8;6;76;68;13
00017_00024.ppm;84;80;8;8;77;73;13
00017_00025.ppm;87;82;7;8;80;75;13
00017_00026.ppm;93;82;8;8;85;75;13
00017_00027.ppm;98;86;9;8;90;79;13
00017_00028.ppm;107;94;10;9;98;86;13
00017_00029.ppm;110;98;10;9;101;90;13
00018_00000.ppm;31;32;5;6;26;27;13
00018_00001.ppm;33;32;6;5;28;27;13
00018_00002.ppm;33;33;5;6;28;28;13
00018_00003.ppm;34;33;6;5;29;28;13
00018_00004.ppm;34;35;5;6;29;30;13
00018_00005.ppm;36;34;5;5;31;29;13
00018_00006.ppm;38;36;6;5;33;31;13
00018_00007.ppm;37;38;5;6;32;33;13
00018_00008.ppm;39;39;6;6;34;34;13
00018_00009.ppm;38;38;5;5;33;33;13
00018_00010.ppm;39;39;6;6;34;34;13
00018_00011.ppm;40;41;5;6;35;36;13
00018_00012.ppm;42;43;5;6;37;38;13
00018_00013.ppm;45;44;6;5;40;39;13
00018_00014.ppm;45;46;5;6;40;41;13
00018_00015.ppm;47;47;5;5;42;42;13
00018_00016.ppm;51;48;6;6;46;43;13
00018_00017.ppm;51;49;6;5;46;44;13
00018_00018.ppm;53;53;5;6;48;48;13
00018_00019.ppm;56;52;6;6;51;47;13
00018_00020.ppm;59;56;6;6;54;51;13
00018_00021.ppm;61;58;5;5;56;53;13
00018_00022.ppm;65;62;6;5;60;57;13
00018_00023.ppm;69;68;6;7;63;62;13
00018_00024.ppm;73;70;7;6;67;64;13
00018_00025.ppm;80;73;8;6;73;67;13
00018_00026.ppm;84;81;7;8;77;74;13
00018_00027.ppm;93;85;9;8;85;78;13
00018_00028.ppm;98;95;8;8;90;87;13
00018_00029.ppm;107;100;10;8;98;92;13
00019_00000.ppm;48;44;5;6;43;39;13
00019_00001.ppm;50;44;6;5;44;38;13
00019_00002.ppm;50;45;5;5;45;40;13
00019_00003.ppm;52;47;5;5;46;41;13
00019_00004.ppm;53;48;6;6;48;43;13
00019_00005.ppm;53;47;6;5;48;42;13
00019_00006.ppm;55;49;6;5;49;43;13
00019_00007.ppm;54;50;5;6;49;45;13
00019_00008.ppm;55;50;5;6;49;45;13
