Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00001_00018.ppm;44;95;6;9;38;86;15
00001_00019.ppm;45;97;6;9;40;89;15
00001_00020.ppm;47;99;6;8;42;91;15
00001_00021.ppm;48;105;5;10;43;96;15
00001_00022.ppm;51;108;6;10;46;99;15
00001_00023.ppm;58;117;6;10;52;106;15
00001_00024.ppm;60;121;5;11;55;111;15
00001_00025.ppm;64;129;6;12;59;117;15
00001_00026.ppm;70;133;7;11;64;121;15
00001_00027.ppm;73;140;6;13;67;128;15
00001_00028.ppm;88;157;7;14;81;143;15
00001_00029.ppm;97;164;8;14;89;150;15
00002_00000.ppm;28;32;5;5;23;27;15
00002_00001.ppm;29;34;5;6;24;29;15
00002_00002.ppm;31;36;6;6;25;30;15
00002_00003.ppm;31;35;6;5;26;30;15
00002_00004.ppm;31;36;6;6;26;31;15
00002_00005.ppm;30;36;5;5;24;31;15
00002_00006.ppm;30;37;6;5;25;31;15
00002_00007.ppm;32;39;6;5;26;33;15
00002_00008.ppm;33;41;5;5;27;36;15
00002_00009.ppm;35;42;6;5;30;37;15
00002_00010.ppm;35;42;6;5;30;37;15
00002_00011.ppm;35;43;5;5;30;38;15
00002_00012.ppm;37;44;6;5;32;39;15
00002_00013.ppm;37;46;5;5;32;41;15
00002_00014.ppm;37;48;5;5;32;43;15
00002_00015.ppm;40;51;5;6;34;45;15
00002_00016.ppm;41;51;5;6;36;46;15
00002_00017.ppm;45;53;6;6;39;48;15
00002_00018.ppm;47;57;5;6;41;52;15
00002_00019.ppm;50;60;6;6;44;54;15
00002_00020.ppm;53;61;6;5;47;56;15
00002_00021.ppm;55;68;6;7;50;62;15
00002_00022.ppm;58;69;6;6;53;63;15
00002_00023.ppm;62;74;6;6;57;68;15
00002_00024.ppm;68;81;6;7;62;74;15
00002_00025.ppm;74;87;7;8;67;80;15
00002_00026.ppm;82;97;7;9;75;89;15
00002_00027.ppm;94;109;8;10;86;100;15
00002_00028.ppm;109;123;9;10;100;113;15
00002_00029.ppm;125;136;10;12;114;125;15
00003_00000.ppm;28;30;5;5;23;25;15
00003_00001.ppm;28;32;5;6;23;26;15
00003_00002.ppm;28;31;5;5;23;26;15
00003_00003.ppm;28;31;5;5;23;26;15
00003_00004.ppm;30;33;6;6;24;27;15
00003_00005.ppm;30;32;6;5;25;27;15
00003_00006.ppm;31;32;6;5;25;27;15
00003_00007.ppm;31;33;6;5;26;28;15
00003_00008.ppm;31;34;6;5;26;29;15
00003_00009.ppm;32;35;6;5;26;29;15
00003_00010.ppm;31;36;5;6;26;31;15
00003_00011.ppm;32;36;5;6;27;31;15
00003_00012.ppm;34;38;5;6;28;32;15
00003_00013.ppm;34;38;5;6;29;33;15
00003_00014.ppm;34;38;5;6;29;33;15
00003_00015.ppm;36;39;6;6;31;34;15
00003_00016.ppm;36;40;5;6;31;35;15
00003_00017.ppm;37;40;5;5;32;35;15
00003_00018.ppm;38;41;6;6;33;36;15
00003_00019.ppm;38;41;6;5;33;35;15
00003_00020.ppm;39;43;6;6;34;37;15
00003_00021.ppm;40;43;6;6;35;38;15
00003_00022.ppm;40;44;5;6;35;39;15
00003_00023.ppm;42;46;5;6;37;41;15
00003_00024.ppm;43;46;5;6;38;41;15
00003_00025.ppm;46;48;6;6;41;43;15
00003_00026.ppm;47;48;6;5;42;43;15
00003_00027.ppm;49;50;6;5;44;45;15
00003_00028.ppm;50;52;5;5;45;47;15
00003_00029.ppm;51;53;5;5;46;48;15
00004_00000.ppm;29;31;5;6;24;26;15
00004_00001.ppm;29;30;5;5;24;25;15
00004_00002.ppm;29;32;5;6;24;26;15
00004_00003.ppm;31;32;6;6;25;26;15
00004_00004.ppm;31;31;6;5;26;26;15
00004_00005.ppm;31;33;6;6;26;27;15
00004_00006.ppm;32;33;6;6;26;28;15
00004_00007.ppm;32;34;5;6;26;29;15
00004_00008.ppm;32;34;5;5;27;29;15
00004_00009.ppm;34;36;6;6;29;31;15
00004_00010.ppm;35;36;6;6;30;31;15
00004_00011.ppm;36;37;6;6;31;32;15
00004_00012.ppm;37;37;6;6;31;32;15
00004_00013.ppm;37;38;5;5;31;32;15
00004_00014.ppm;39;38;6;5;34;33;15
00004_00015.ppm;40;40;6;6;35;35;15
00004_00016.ppm;40;42;5;6;34;37;15
00004_00017.ppm;42;42;6;5;36;37;15
00004_00018.ppm;42;44;5;5;37;39;15
00004_00019.ppm;44;47;5;6;39;42;15
00004_00020.ppm;46;48;5;5;41;43;15
00004_00021.ppm;49;51;5;5;44;45;15
00004_00022.ppm;51;52;5;5;46;47;15
00004_00023.ppm;53;56;5;6;48;50;15
00004_00024.ppm;56;58;5;5;51;52;15
00004_00025.ppm;60;60;5;5;55;55;15
00004_00026.ppm;64;64;5;5;58;58;15
00004_00027.ppm;70;69;7;6;64;63;15
00004_00028.ppm;73;73;6;6;67;67;15
00004_00029.ppm;84;84;8;8;76;77;15
00005_00000.ppm;26;27;5;6;21;22;15
00005_00001.ppm;28;27;6;5;23;22;15
00005_00002.ppm;28;29;5;6;23;24;15
00005_00003.ppm;28;29;5;6;23;24;15
00005_00004.ppm;28;29;5;6;23;24;15
00005_00005.ppm;30;30;6;6;25;25;15
00005_00006.ppm;30;30;6;6;25;25;15
00005_00007.ppm;29;29;5;5;24;24;15
00005_00008.ppm;29;30;5;6;24;25;15
00005_00009.ppm;30;30;5;6;24;25;15
00005_00010.ppm;30;31;5;6;25;26;15
00005_00011.ppm;31;32;5;5;26;26;15
00005_00012.ppm;33;32;6;5;28;27;15
00005_00013.ppm;34;34;5;6;28;29;15
00005_00014.ppm;35;34;6;5;30;29;15
00005_00015.ppm;36;35;6;5;31;30;15
00005_00016.ppm;35;36;5;5;30;30;15
00005_00017.ppm;37;36;6;5;32;31;15
00005_00018.ppm;38;38;6;5;33;32;15
00005_00019.ppm;39;40;5;6;34;35;15
00005_00020.ppm;41;41;5;5;36;36;15
00005_00021.ppm;43;43;5;5;38;38;15
00005_00022.ppm;46;45;6;5;41;40;15
00005_00023.ppm;48;48;6;6;43;43;15
00005_00024.ppm;48;48;5;5;43;43;15
00005_00025.ppm;53;54;5;6;47;48;15
00005_00026.ppm;57;55;6;5;51;50;15
00005_00027.ppm;60;60;6;6;55;55;15
00005_00028.ppm;64;65;5;6;59;60;15
00005_00029.ppm;75;74;7;6;69;68;15
00006_00000.ppm;27;27;6;6;21;22;15
00006_00001.ppm;27;28;6;6;22;23;15
00006_00002.ppm;27;29;5;5;22;24;15
00006_00003.ppm;28;28;5;5;23;23;15
00006_00004.ppm;29;29;6;5;24;24;15
00006_00005.ppm;28;30;5;6;23;25;15
00006_00006.ppm;31;31;5;5;25;26;15
00006_00007.ppm;31;33;6;6;26;28;15
00006_00008.ppm;34;33;6;6;29;28;15
00006_00009.ppm;33;34;5;6;28;28;15
00006_00010.ppm;33;34;5;6;28;29;15
00006_00011.ppm;33;34;5;6;28;29;15
00006_00012.ppm;36;37;6;5;31;32;15
00006_00013.ppm;37;37;6;6;32;32;15
00006_00014.ppm;38;37;6;5;33;32;15
00006_00015.ppm;38;39;6;6;33;33;15
00006_00016.ppm;40;39;6;6;35;34;15
00006_00017.ppm;44;42;6;6;38;37;15
00006_00018.ppm;43;41;6;5;38;36;15
00006_00019.ppm;45;45;5;6;40;40;15
00006_00020.ppm;49;49;6;6;44;43;15
00006_00021.ppm;50;50;6;6;45;45;15
00006_00022.ppm;54;53;6;5;48;47;15
00006_00023.ppm;54;53;6;5;49;48;15
00006_00024.ppm;58;58;6;6;53;53;15
00006_00025.ppm;60;61;5;5;55;56;15
00006_00026.ppm;64;67;5;6;59;61;15
00006_00027.ppm;73;74;7;7;67;68;15
00006_00028.ppm;80;82;7;8;73;75;15
00006_00029.ppm;95;94;8;8;87;86;15
00007_00000.ppm;26;28;5;6;21;23;15
00007_00001.ppm;27;28;5;5;22;23;15
00007_00002.ppm;28;30;6;6;23;25;15
00007_00003.ppm;27;30;5;6;22;25;15
00007_00004.ppm;28;29;6;5;23;24;15
00007_00005.ppm;28;30;5;5;23;25;15
00007_00006.ppm;29;31;6;5;24;26;15
00007_00007.ppm;30;32;5;5;25;27;15
00007_00008.ppm;30;33;5;5;25;28;15
00007_00009.ppm;31;33;6;5;26;28;15
00007_00010.ppm;32;34;6;6;27;29;15
00007_00011.ppm;32;36;5;6;27;31;15
00007_00012.ppm;32;37;5;6;27;32;15
00007_00013.ppm;34;37;5;6;29;32;15
00007_00014.ppm;36;37;6;5;30;31;15
00007_00015.ppm;35;38;5;5;30;33;15
00007_00016.ppm;37;39;5;5;32;34;15
00007_00017.ppm;37;40;6;6;32;35;15
00007_00018.ppm;38;42;6;6;33;37;15
00007_00019.ppm;39;42;6;6;34;37;15
00007_00020.ppm;39;43;5;6;34;38;15
00007_00021.ppm;39;43;6;6;34;38;15
00007_00022.ppm;40;43;5;5;35;38;15
00007_00023.ppm;41;45;5;6;36;40;15
00007_00024.ppm;41;46;5;6;36;41;15
00007_00025.ppm;42;47;5;6;37;42;15
00007_00026.ppm;42;47;5;6;37;42;15
00007_00027.ppm;44;48;6;6;39;43;15
00007_00028.ppm;45;50;5;5;40;45;15
00007_00029.ppm;46;51;6;6;41;46;15
00008_00000.ppm;35;35;5;5;30;30;15
00008_00001.ppm;36;36;6;6;31;31;15
00008_00002.ppm;36;35;6;5;31;30;15
00008_00003.ppm;37;37;6;6;32;32;15
00008_00004.ppm;38;38;6;6;33;33;15
00008_00005.ppm;39;39;6;6;34;34;15
00008_00006.ppm;39;39;6;6;34;34;15
00008_00007.ppm;38;39;5;6;33;34;15
00008_00008.ppm;39;39;5;5;34;34;15
00008_00009.ppm;40;41;5;6;35;36;15
00008_00010.ppm;42;41;6;5;37;36;15
00008_00011.ppm;41;41;5;5;36;36;15
00008_00012.ppm;43;44;5;6;38;39;15
00008_00013.ppm;45;46;5;6;40;41;15
00008_00014.ppm;45;46;5;6;40;41;15
00008_00015.ppm;46;47;5;6;41;42;15
00008_00016.ppm;49;49;6;6;44;44;15
00008_00017.ppm;48;49;5;6;43;44;15
00008_00018.ppm;50;51;5;6;45;46;15
00008_00019.ppm;51;51;6;6;46;46;15
00008_00020.ppm;51;51;6;6;46;46;15
00008_00021.ppm;53;52;6;5;48;47;15
00008_00022.ppm;54;54;5;5;49;49;15
00008_00023.ppm;56;56;6;6;51;51;15
00008_00024.ppm;57;56;6;5;52;51;15
00008_00025.ppm;57;57;5;5;52;52;15
00008_00026.ppm;64;63;6;5;59;58;15
00008_00027.ppm;69;68;7;6;63;62;15
00008_00028.ppm;71;71;7;7;65;65;15
00008_00029.ppm;72;71;7;6;66;65;15
00009_00000.ppm;35;35;6;6;30;30;15
00009_00001.ppm;36;35;6;5;31;30;15
00009_00002.ppm;35;35;5;5;30;30;15
00009_00003.ppm;36;37;5;6;31;32;15
00009_00004.ppm;36;37;5;6;31;32;15
00009_00005.ppm;36;37;5;6;31;32;15
00009_00006.ppm;39;38;6;5;34;33;15
00009_00007.ppm;41;40;6;5;36;35;15
00009_00008.ppm;42;43;5;6;37;38;15
00009_00009.ppm;43;42;6;5;38;37;15
00009_00010.ppm;45;44;6;5;40;39;15
00009_00011.ppm;45;44;6;5;40;39;15
00009_00012.ppm;48;47;6;5;43;42;15
00009_00013.ppm;48;49;5;6;43;44;15
00009_00014.ppm;48;48;5;5;43;43;15
00009_00015.ppm;52;52;6;6;47;47;15
00009_00016.ppm;52;51;6;5;47;46;15
00009_00017.ppm;51;52;5;6;46;47;15
00009_00018.ppm;55;54;6;5;50;49;15
00009_00019.ppm;56;56;5;5;51;51;15
00009_00020.ppm;56;56;5;5;51;51;15
00009_00021.ppm;59;59;5;5;54;54;15
00009_00022.ppm;62;61;6;5;57;56;15
00009_00023.ppm;63;63;6;6;58;58;15
00009_00024.ppm;65;64;6;5;60;59;15
00009_00025.ppm;68;69;6;7;62;63;15
00009_00026.ppm;70;70;6;6;64;64;15
00009_00027.ppm;74;74;7;7;68;68;15
00009_00028.ppm;77;77;7;7;71;71;15
00009_00029.ppm;84;85;7;8;77;78;15
00010_00000.ppm;27;27;6;6;22;22;15
00010_00001.ppm;27;26;6;5;22;21;15
00010_00002.ppm;28;28;6;6;23;23;15
00010_00003.ppm;28;28;5;5;23;23;15
00010_00004.ppm;28;29;5;6;23;24;15
00010_00005.ppm;29;29;6;6;24;24;15
00010_00006.ppm;30;30;6;6;25;25;15
00010_00007.ppm;29;30;5;6;24;25;15
00010_00008.ppm;31;32;5;6;26;27;15
00010_00009.ppm;32;32;6;6;27;27;15
00010_00010.ppm;32;32;6;6;27;27;15
00010_00011.ppm;33;33;6;6;28;28;15
00010_00012.ppm;34;34;6;6;29;29;15
00010_00013.ppm;35;34;6;5;30;29;15
00010_00014.ppm;36;36;6;6;31;31;15
00010_00015.ppm;36;36;5;5;31;31;15
00010_00016.ppm;37;37;5;5;32;32;15
00010_00017.ppm;39;39;5;5;34;34;15
00010_00018.ppm;42;42;6;6;37;37;15
00010_00019.ppm;44;43;6;6;39;38;15
00010_00020.ppm;45;44;5;5;40;39;15
00010_00021.ppm;49;49;5;6;44;44;15
00010_00022.ppm;53;52;6;6;48;47;15
00010_00023.ppm;55;54;5;6;50;49;15
00010_00024.ppm;60;58;6;6;55;53;15
00010_00025.ppm;64;64;5;6;59;59;15
00010_00026.ppm;74;72;6;7;68;66;15
00010_00027.ppm;86;82;7;7;79;75;15
00010_00028.ppm;101;96;9;8;93;88;15
00010_00029.ppm;123;116;11;11;113;106;15
00011_00000.ppm;38;47;5;6;33;42;15
00011_00001.ppm;38;47;5;6;33;42;15
00011_00002.ppm;41;49;6;6;36;44;15
00011_00003.ppm;41;50;6;5;36;45;15
00011_00004.ppm;45;55;6;6;40;50;15
00011_00005.ppm;45;53;6;6;40;48;15
00011_00006.ppm;44;52;5;5;39;47;15
00011_00007.ppm;45;52;6;5;40;47;15
00011_00008.ppm;45;52;6;5;40;47;15
00011_00009.ppm;44;53;5;6;39;48;15
00011_00010.ppm;46;53;5;6;41;48;15
00011_00011.ppm;46;53;5;6;41;48;15
00011_00012.ppm;48;55;5;6;43;50;15
00011_00013.ppm;49;55;6;6;44;50;15
00011_00014.ppm;50;56;5;5;45;51;15
00011_00015.ppm;50;59;5;6;45;54;15
00011_00016.ppm;51;58;6;5;46;53;15
00011_00017.ppm;52;59;5;6;47;54;15
00011_00018.ppm;53;59;6;6;48;54;15
00011_00019.ppm;55;60;6;5;50;55;15
00011_00020.ppm;59;61;6;6;54;56;15
00011_00021.ppm;58;62;5;5;53;57;15
00011_00022.ppm;59;62;6;5;54;57;15
00011_00023.ppm;61;64;6;5;56;59;15
00011_00024.ppm;62;64;5;5;57;59;15
00011_00025.ppm;68;72;6;6;62;66;15
00011_00026.ppm;71;80;7;7;65;73;15
00011_00027.ppm;74;81;6;8;68;74;15
00011_00028.ppm;77;83;7;8;71;76;15
00011_00029.ppm;83;85;8;8;76;78;15
00012_00000.ppm;36;41;6;6;31;36;15
00012_00001.ppm;37;40;6;5;31;35;15
00012_00002.ppm;37;42;6;6;32;37;15
00012_00003.ppm;38;42;6;5;32;36;15
00012_00004.ppm;38;42;6;5;33;37;15
00012_00005.ppm;37;43;5;6;32;37;15
00012_00006.ppm;38;42;6;6;33;37;15
00012_00007.ppm;37;41;5;5;32;36;15
00012_00008.ppm;38;43;5;6;32;37;15
00012_00009.ppm;38;43;5;6;32;37;15
00012_00010.ppm;38;44;5;6;33;38;15
00012_00011.ppm;40;43;6;5;34;38;15
00012_00012.ppm;40;44;6;5;35;39;15
00012_00013.ppm;40;45;5;6;34;40;15
00012_00014.ppm;41;47;6;6;35;41;15
00012_00015.ppm;41;46;6;5;36;41;15
00012_00016.ppm;40;47;5;6;35;42;15
00012_00017.ppm;41;47;5;6;35;42;15
00012_00018.ppm;41;47;5;6;36;42;15
00012_00019.ppm;43;47;6;5;38;42;15
00012_00020.ppm;43;47;6;5;38;42;15
00012_00021.ppm;43;49;5;6;38;44;15
00012_00022.ppm;44;50;5;6;38;44;15
00012_00023.ppm;46;50;6;6;40;45;15
00012_00024.ppm;46;51;6;6;40;45;15
00012_00025.ppm;47;51;6;5;42;46;15
00012_00026.ppm;48;53;6;6;43;48;15
00012_00027.ppm;48;54;5;6;43;49;15
00012_00028.ppm;49;55;5;6;44;49;15
00012_00029.ppm;52;56;6;6;47;51;15
00013_00000.ppm;27;30;5;6;22;25;15
00013_00001.ppm;29;32;5;6;24;27;15
00013_00002.ppm;32;33;6;5;26;27;15
00013_00003.ppm;32;35;5;6;27;30;15
00013_00004.ppm;33;35;6;6;28;30;15
00013_00005.ppm;32;35;5;5;27;29;15
00013_00006.ppm;35;36;6;5;29;31;15
00013_00007.ppm;36;38;6;5;31;33;15
00013_00008.ppm;36;39;6;6;30;34;15
00013_00009.ppm;36;39;6;6;31;34;15
00013_00010.ppm;37;39;6;5;32;34;15
00013_00011.ppm;37;40;5;5;31;34;15
00013_00012.ppm;39;42;6;6;33;36;15
00013_00013.ppm;39;42;6;6;34;37;15
00013_00014.ppm;39;43;5;5;34;37;15
00013_00015.ppm;40;45;5;6;35;40;15
00013_00016.ppm;42;46;6;5;37;40;15
00013_00017.ppm;44;49;6;6;39;43;15
00013_00018.ppm;46;50;6;6;41;45;15
00013_00019.ppm;49;51;6;5;44;46;15
00013_00020.ppm;51;52;6;5;46;47;15
00013_00021.ppm;53;54;6;5;48;49;15
00013_00022.ppm;54;56;6;5;49;51;15
00013_00023.ppm;55;58;5;5;50;52;15
00013_00024.ppm;58;60;5;5;53;55;15
00013_00025.ppm;62;64;5;6;56;59;15
00013_00026.ppm;68;70;7;7;62;64;15
00013_00027.ppm;65;73;6;7;60;66;15
00013_00028.ppm;75;77;7;7;69;71;15
00013_00029.ppm;80;83;7;7;72;75;15
00014_00000.ppm;27;31;5;6;22;26;15
00014_00001.ppm;29;32;6;5;24;26;15
00014_00002.ppm;28;33;5;5;23;27;15
00014_00003.ppm;29;32;6;5;24;27;15
00014_00004.ppm;29;35;5;6;24;30;15
00014_00005.ppm;30;35;6;5;25;29;15
00014_00006.ppm;29;37;5;6;24;31;15
00014_00007.ppm;32;36;6;5;26;31;15
00014_00008.ppm;31;37;5;5;26;31;15
00014_00009.ppm;32;38;5;6;27;33;15
00014_00010.ppm;33;38;5;5;27;32;15
00014_00011.ppm;33;39;5;6;28;34;15
00014_00012.ppm;36;41;6;6;30;35;15
00014_00013.ppm;36;40;6;5;31;35;15
00014_00014.ppm;37;42;6;6;31;36;15
00014_00015.ppm;37;42;6;5;32;36;15
00014_00016.ppm;38;44;5;6;32;38;15
00014_00017.ppm;40;45;6;6;35;40;15
00014_00018.ppm;41;45;6;5;36;40;15
00014_00019.ppm;43;49;5;6;38;44;15
00014_00020.ppm;45;50;6;6;40;45;15
00014_00021.ppm;45;49;5;5;39;44;15
00014_00022.ppm;45;51;5;6;40;46;15
00014_00023.ppm;47;53;6;6;42;47;15
00014_00024.ppm;48;52;5;5;42;47;15
00014_00025.ppm;49;54;5;6;43;49;15
00014_00026.ppm;51;54;6;5;46;49;15
00014_00027.ppm;51;56;5;6;46;51;15
00014_00028.ppm;53;58;6;6;48;52;15
00014_00029.ppm;54;57;6;5;49;52;15
00015_00000.ppm;29;34;6;6;24;29;15
00015_00001.ppm;30;35;6;6;24;29;15
00015_00002.ppm;29;35;5;6;24;30;15
00015_00003.ppm;30;36;5;6;24;31;15
00015_00004.ppm;31;37;5;6;25;32;15
00015_00005.ppm;32;37;6;5;27;32;15
00015_00006.ppm;32;37;6;5;27;32;15
00015_00007.ppm;33;38;6;5;28;33;15
00015_00008.ppm;34;39;6;6;28;34;15
00015_00009.ppm;34;39;6;5;28;34;15
00015_00010.ppm;33;39;6;5;28;34;15
00015_00011.ppm;35;41;6;5;30;36;15
00015_00012.ppm;35;42;5;5;30;36;15
00015_00013.ppm;37;42;5;5;32;37;15
00015_00014.ppm;37;44;5;6;32;39;15
00015_00015.ppm;40;47;6;6;35;42;15
00015_00016.ppm;41;48;6;6;36;43;15
00015_00017.ppm;42;51;5;5;37;45;15
00015_00018.ppm;43;53;5;6;38;47;15
00015_00019.ppm;46;55;6;6;41;50;15
00015_00020.ppm;49;56;6;5;44;51;15
00015_00021.ppm;51;59;6;6;46;54;15
00015_00022.ppm;54;62;5;5;49;57;15
00015_00023.ppm;58;64;6;5;53;59;15
00015_00024.ppm;61;69;6;6;56;63;15
00015_00025.ppm;68;74;7;6;62;68;15
00015_00026.ppm;71;81;6;7;65;74;15
00015_00027.ppm;81;88;8;8;74;80;15
00015_00028.ppm;92;97;9;9;84;89;15
00015_00029.ppm;99;104;9;9;91;95;15
00016_00000.ppm;26;27;5;5;21;22;15
00016_00001.ppm;28;29;6;6;22;23;15
00016_00002.ppm;28;28;5;5;22;22;15
00016_00003.ppm;27;28;5;5;22;23;15
00016_00004.ppm;28;28;6;6;23;23;15
00016_00005.ppm;28;29;5;6;22;23;15
00016_00006.ppm;30;29;6;5;25;24;15
00016_00007.ppm;31;29;6;5;26;24;15
00016_00008.ppm;30;31;5;6;25;26;15
00016_00009.ppm;31;30;6;5;26;25;15
00016_00010.ppm;29;32;5;6;24;27;15
00016_00011.ppm;32;33;5;5;27;28;15
00016_00012.ppm;32;33;5;5;27;28;15
00016_00013.ppm;35;34;6;5;30;28;15
00016_00014.ppm;34;36;5;6;29;31;15
00016_00015.ppm;35;37;5;6;30;31;15
00016_00016.ppm;37;36;5;5;32;31;15
00016_00017.ppm;38;39;5;5;33;34;15
00016_00018.ppm;39;41;5;6;34;36;15
00016_00019.ppm;41;41;5;5;36;36;15
00016_00020.ppm;42;44;5;6;37;38;15
00016_00021.ppm;45;45;5;5;40;40;15
00016_00022.ppm;49;47;6;5;43;42;15
00016_00023.ppm;51;51;5;6;46;46;15
00016_00024.ppm;52;51;5;5;47;46;15
00016_00025.ppm;55;54;5;5;50;49;15
00016_00026.ppm;58;58;5;6;53;53;15
00016_00027.ppm;60;60;6;5;55;55;15
00016_00028.ppm;65;65;6;6;60;60;15
00016_00029.ppm;66;67;6;6;60;61;15
00017_00000.ppm;30;31;6;6;25;26;15
00017_00001.ppm;32;33;6;6;27;28;15
00017_00002.ppm;32;33;5;5;27;28;15
00017_00003.ppm;34;34;6;5;29;28;15
00017_00004.ppm;34;36;5;6;29;30;15
00017_00005.ppm;34;36;5;6;29;30;15
00017_00006.ppm;35;36;6;5;30;30;15
00017_00007.ppm;35;38;6;6;30;32;15
00017_00008.ppm;36;39;5;6;31;33;15
00017_00009.ppm;39;39;6;6;34;34;15
00017_00010.ppm;40;38;6;5;34;33;15
00017_00011.ppm;40;39;6;5;35;34;15
00017_00012.ppm;40;41;6;6;35;35;15
00017_00013.ppm;41;41;6;6;36;36;15
00017_00014.ppm;42;42;6;6;37;37;15
00017_00015.ppm;42;42;5;5;37;37;15
00017_00016.ppm;44;44;6;6;39;38;15
00017_00017.ppm;44;44;5;6;39;39;15
00017_00018.ppm;45;44;5;5;40;39;15
00017_00019.ppm;48;48;5;6;42;42;15
00017_00020.ppm;50;50;5;6;45;45;15
00017_00021.ppm;52;51;6;5;47;45;15
00017_00022.ppm;55;53;6;5;50;48;15
00017_00023.ppm;57;55;6;5;51;49;15
00017_00024.ppm;57;55;6;5;52;50;15
00017_00025.ppm;59;59;5;5;54;53;15
00017_00026.ppm;62;60;6;5;57;55;15
00017_00027.ppm;65;64;5;6;59;59;15
00017_00028.ppm;72;69;7;6;66;63;15
00017_00029.ppm;74;73;7;7;68;66;15
00018_00000.ppm;87;101;8;9;80;93;15
00018_00001.ppm;87;104;7;10;80;95;15
00018_00002.ppm;88;104;7;9;81;95;15
00018_00003.ppm;91;107;8;10;83;97;15
00018_00004.ppm;93;106;9;9;85;97;15
00018_00005.ppm;93;108;8;10;85;99;15
00018_00006.ppm;95;109;9;10;86;100;15
00018_00007.ppm;95;111;9;10;87;102;15
00018_00008.ppm;97;112;9;10;88;103;15
00018_00009.ppm;96;112;8;9;88;103;15
00018_00010.ppm;97;116;8;10;89;106;15
00018_00011.ppm;98;117;8;10;90;107;15
00018_00012.ppm;99;119;9;11;91;109;15
00018_00013.ppm;100;120;9;11;92;110;15
00018_00014.ppm;101;121;9;11;93;111;15
00018_00015.ppm;104;121;10;10;95;111;15
00018_00016.ppm;104;123;9;11;95;113;15
00018_00017.ppm;105;125;9;11;96;115;15
00018_00018.ppm;107;128;10;12;97;117;15
00018_00019.ppm;108;129;10;11;98;117;15
00018_00020.ppm;108;130;10;11;99;119;15
00018_00021.ppm;108;130;9;11;98;119;15
00018_00022.ppm;109;132;9;11;100;121;15
00018_00023.ppm;110;134;9;12;101;123;15
00018_00024.ppm;113;136;10;12;103;124;15
00018_00025.ppm;115;136;10;11;105;125;15
00018_00026.ppm;118;140;11;13;107;128;15
00018_00027.ppm;119;142;11;13;109;130;15
00018_00028.ppm;120;142;11;12;110;130;15
00018_00029.ppm;122;146;11;12;112;134;15
00019_00000.ppm;27;27;5;5;22;22;15
00019_00001.ppm;29;29;6;6;24;24;15
00019_00002.ppm;29;29;6;6;24;24;15
00019_00003.ppm;29;29;6;6;24;24;15
00019_00004.ppm;27;28;5;6;22;23;15
00019_00005.ppm;27;28;5;6;22;23;15
00019_00006.ppm;27;28;5;6;22;23;15
00019_00007.ppm;28;28;5;5;23;23;15
00019_00008.ppm;29;30;5;6;24;25;15
